task_lang,transfer_lang,accuracy,f1_score,transfer_language,genetic,geographic
waff1241,viet1252,0.1801801801801801,0.0672393323556114,vie,1.0,0.2028
sout3001,viet1252,0.1891891891891892,0.095554570964407,vie,1.0,0.4817
urar1246,viet1252,0.1711711711711711,0.0639076576576576,vie,0.9819,0.5184
naka1262,viet1252,0.1818181818181818,0.0668650793650793,vie,1.0,0.2173
tezo1238,viet1252,0.2072072072072072,0.1386127612542707,vie,1.0,0.4826
bian1252,viet1252,0.1441441441441441,0.0969240969240969,vie,1.0,0.2068
sout2958,viet1252,0.1711711711711711,0.0508164414414414,vie,1.0,0.3833
cent2144,viet1252,0.1891891891891892,0.0849839422756089,vie,1.0,0.4774
kank1243,viet1252,0.2702702702702703,0.1636419027723375,vie,1.0,0.0609
baeg1237,viet1252,0.1981981981981982,0.1110511772276478,vie,1.0,0.2568
kaqc1270,viet1252,0.2522522522522522,0.1739431739431739,vie,1.0,0.493
para1306,viet1252,0.2702702702702703,0.2012792750817588,vie,1.0,0.068
tere1279,viet1252,0.1981981981981982,0.1067778900596238,vie,1.0,0.5167
apur1254,viet1252,0.1801801801801801,0.0672393323556114,vie,1.0,0.5195
wikm1247,viet1252,0.2385321100917431,0.1625733863186642,vie,1.0,0.2078
achu1248,viet1252,0.2272727272727272,0.1371703598245654,vie,1.0,0.5171
gizr1240,viet1252,0.134020618556701,0.0322642229858724,vie,1.0,0.1982
east2379,viet1252,0.1909090909090909,0.1191844919786096,vie,1.0,0.2187
stan1295,viet1252,0.3783783783783784,0.2986076082183283,vie,1.0,0.3282
kili1267,viet1252,0.1801801801801801,0.0810762375278504,vie,1.0,0.2244
sioo1240,viet1252,0.1711711711711711,0.0504225155387946,vie,1.0,0.2058
mezq1235,viet1252,0.1891891891891892,0.1037101140549416,vie,1.0,0.4771
agua1252,viet1252,0.1818181818181818,0.0691905936000424,vie,1.0,0.4916
boun1245,viet1252,0.1801801801801801,0.0660549386811545,vie,1.0,0.1944
bedj1245,viet1252,0.1711711711711711,0.0504225155387946,vie,1.0,0.3541
coat1238,viet1252,0.1801801801801801,0.1035785785785785,vie,1.0,0.4858
ozum1235,viet1252,0.1891891891891892,0.089159099150535,vie,1.0,0.484
arif1239,viet1252,0.2072072072072072,0.1443976690212727,vie,1.0,0.2192
naha1261,viet1252,0.2432432432432432,0.1402542999181654,vie,1.0,0.1353
coyu1235,viet1252,0.2162162162162162,0.1307064640397973,vie,1.0,0.4784
mape1249,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.2083
tung1290,viet1252,0.2162162162162162,0.1299883615673089,vie,1.0,0.2088
mala1479,viet1252,0.5045045045045045,0.4769262769262769,vie,1.0,0.0771
marg1254,viet1252,0.1869158878504672,0.1232887640879906,vie,1.0,0.5208
cent2084,viet1252,0.2407407407407407,0.1735152696556205,vie,1.0,0.0654
bang1348,viet1252,0.1904761904761904,0.0955311355311355,vie,1.0,0.3713
yess1239,viet1252,0.2252252252252252,0.1534899299605182,vie,1.0,0.1853
kamu1260,viet1252,0.2,0.1454749248880601,vie,0.9819,0.1929
woun1238,viet1252,0.1727272727272727,0.0718614718614718,vie,1.0,0.5092
limo1248,viet1252,0.2522522522522522,0.1828239587104835,vie,1.0,0.0635
juqu1238,viet1252,0.2162162162162162,0.1449401318543132,vie,1.0,0.4856
sanj1284,viet1252,0.1891891891891892,0.1371273234018332,vie,1.0,0.4847
jami1235,viet1252,0.1801801801801801,0.0816374116899051,vie,1.0,0.4846
ramo1244,viet1252,0.2072072072072072,0.1282544680602933,vie,1.0,0.22
yaoo1241,viet1252,0.1621621621621621,0.0627126436781609,vie,1.0,0.3222
nort2976,viet1252,0.1801801801801801,0.0817023920472196,vie,1.0,0.522
rinc1236,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.4843
taca1256,viet1252,0.1759259259259259,0.0842548492957371,vie,1.0,0.5217
waim1251,viet1252,0.1891891891891892,0.096841394165218,vie,1.0,0.2091
cams1241,viet1252,0.1711711711711711,0.0951453234639075,vie,0.9819,0.514
nade1244,viet1252,0.2072072072072072,0.1206537050006113,vie,1.0,0.5152
mako1251,viet1252,0.1441441441441441,0.0592410592410592,vie,1.0,0.3048
zaca1241,viet1252,0.1711711711711711,0.0842504042504042,vie,1.0,0.479
sgaw1245,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.0394
stan1306,viet1252,0.3333333333333333,0.2293880145273334,vie,1.0,0.0732
agar1252,viet1252,0.2162162162162162,0.1411745619727449,vie,1.0,0.2014
toto1305,viet1252,0.1531531531531531,0.0763435849642746,vie,1.0,0.4849
cebu1242,viet1252,0.2522522522522522,0.1889117317688746,vie,1.0,0.0899
nucl1454,viet1252,0.2252252252252252,0.1585452118785452,vie,1.0,0.1577
qaqe1238,viet1252,0.1651376146788991,0.0636457483474583,vie,1.0,0.2179
nort2957,viet1252,0.1711711711711711,0.0775607540313422,vie,1.0,0.4788
hdii1240,viet1252,0.1711711711711711,0.0645498308299378,vie,1.0,0.3626
ashe1273,viet1252,0.1651376146788991,0.0471821756225425,vie,1.0,0.5213
capa1241,viet1252,0.2612612612612612,0.1878774378774378,vie,1.0,0.5196
umbu1258,viet1252,0.1891891891891892,0.1002107228522322,vie,1.0,0.1942
tetu1246,viet1252,0.2702702702702703,0.2149600597386254,vie,1.0,0.1466
kutu1263,viet1252,0.1981981981981982,0.1091245091245091,vie,1.0,0.305
yong1280,viet1252,0.2072072072072072,0.1455205901835215,vie,1.0,0.1861
oriy1255,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.1095
east2556,viet1252,0.1711711711711711,0.0508164414414414,vie,1.0,0.478
dawa1242,viet1252,0.1531531531531531,0.11134239829892,vie,1.0,0.2239
surs1246,viet1252,0.1651376146788991,0.0781777120845174,vie,1.0,0.2207
mopa1243,viet1252,0.1621621621621621,0.0477686989314896,vie,1.0,0.4916
iatm1242,viet1252,0.1495327102803738,0.0494108086143843,vie,1.0,0.1882
bwan1241,viet1252,0.1944444444444444,0.0991507302509481,vie,1.0,0.2284
bine1240,viet1252,0.1621621621621621,0.0911764840996633,vie,1.0,0.1982
amap1240,viet1252,0.2072072072072072,0.1165944705767714,vie,1.0,0.1822
soma1255,viet1252,0.1441441441441441,0.044532337215264,vie,1.0,0.2642
anka1246,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.2031
mala1464,viet1252,0.2972972972972973,0.2363072121136637,vie,1.0,0.1363
naga1394,viet1252,0.1981981981981982,0.1207625282328168,vie,1.0,0.0644
casi1235,viet1252,0.2702702702702703,0.197147019141904,vie,1.0,0.0665
huam1248,viet1252,0.1869158878504672,0.1196011103759069,vie,1.0,0.5205
sant1450,viet1252,0.1801801801801801,0.1084325869299522,vie,1.0,0.485
east2881,viet1252,0.2432432432432432,0.1748675443197634,vie,0.9819,0.0635
neha1247,viet1252,0.1891891891891892,0.131019064287729,vie,1.0,0.2269
ngul1246,viet1252,0.2072072072072072,0.1486789925814316,vie,1.0,0.3037
kube1244,viet1252,0.1711711711711711,0.0653377787236055,vie,1.0,0.2075
kouy1238,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.4215
pich1237,viet1252,0.1711711711711711,0.063708870160483,vie,1.0,0.5212
sepi1255,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.184
mati1250,viet1252,0.2162162162162162,0.1343436587272203,vie,1.0,0.0945
tlah1239,viet1252,0.1981981981981982,0.0996693396693396,vie,1.0,0.4852
mama1271,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.4129
high1278,viet1252,0.2882882882882883,0.1931376591570766,vie,1.0,0.4792
mutu1242,viet1252,0.1711711711711711,0.0823701750531018,vie,1.0,0.2077
yate1242,viet1252,0.1711711711711711,0.0633753136962379,vie,1.0,0.4847
uspa1245,viet1252,0.2702702702702703,0.1869515692604148,vie,1.0,0.4918
nort2958,viet1252,0.2252252252252252,0.1469069069069069,vie,1.0,0.4826
yala1267,viet1252,0.1711711711711711,0.0662529644867744,vie,1.0,0.4848
idun1242,viet1252,0.1727272727272727,0.1097612488521579,vie,1.0,0.2229
muyu1244,viet1252,0.2,0.1110580047034514,vie,1.0,0.2309
caqu1242,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.5216
mats1244,viet1252,0.1727272727272727,0.0632815964523281,vie,1.0,0.5191
auuu1241,viet1252,0.2612612612612612,0.1693927260593927,vie,1.0,0.1822
cube1242,viet1252,0.2072072072072072,0.1291902740178602,vie,1.0,0.5139
nkon1248,viet1252,0.1981981981981982,0.1313332637656962,vie,1.0,0.4041
takw1238,viet1252,0.1621621621621621,0.0733689154741786,vie,1.0,0.3226
uman1240,viet1252,0.1926605504587156,0.1077415335825121,vie,1.0,0.2222
baka1277,viet1252,0.2432432432432432,0.1359905359905359,vie,1.0,0.5152
natu1246,viet1252,0.1727272727272727,0.0516821760916249,vie,1.0,0.2775
gull1241,viet1252,0.3063063063063063,0.2425797992943855,vie,1.0,0.4652
akan1250,viet1252,0.1621621621621621,0.0853808353808353,vie,1.0,0.4093
sara1326,viet1252,0.1891891891891892,0.0828542828542828,vie,1.0,0.0994
kwan1278,viet1252,0.2072072072072072,0.1200543243886897,vie,1.0,0.1848
cara1272,viet1252,0.2342342342342342,0.1544810515099139,vie,1.0,0.5149
bora1263,viet1252,0.1682242990654205,0.0741964106450087,vie,1.0,0.517
coat1241,viet1252,0.1801801801801801,0.081876950842468,vie,1.0,0.483
high1243,viet1252,0.2072072072072072,0.1195372232880458,vie,1.0,0.4788
rawa1267,viet1252,0.1651376146788991,0.0468106624286643,vie,1.0,0.2007
coat1244,viet1252,0.2252252252252252,0.1571232601820639,vie,1.0,0.4852
dani1285,viet1252,0.2882882882882883,0.1961686479187586,vie,1.0,0.3286
papa1238,viet1252,0.2342342342342342,0.1549619886640055,vie,1.0,0.4788
atam1240,viet1252,0.2342342342342342,0.1556264338873034,vie,1.0,0.0956
ship1254,viet1252,0.2702702702702703,0.2165281436309473,vie,1.0,0.5198
leal1235,viet1252,0.1711711711711711,0.0508164414414414,vie,1.0,0.4849
yaka1277,viet1252,0.2342342342342342,0.1387865389339228,vie,1.0,0.0821
uigh1240,viet1252,0.2181818181818181,0.1421871996924851,vie,1.0,0.1519
sude1239,viet1252,0.1621621621621621,0.0481418918918918,vie,1.0,0.2384
barg1252,viet1252,0.2545454545454545,0.1748342175066313,vie,1.0,0.198
tena1241,viet1252,0.1801801801801801,0.0795907772178958,vie,1.0,0.4782
huau1238,viet1252,0.1621621621621621,0.0477686989314896,vie,1.0,0.4828
anem1248,viet1252,0.2952380952380952,0.2169500307652449,vie,1.0,0.218
ngab1239,viet1252,0.1981981981981982,0.1174414972112897,vie,1.0,0.5048
iwal1237,viet1252,0.1711711711711711,0.1024493052890618,vie,1.0,0.2073
finn1318,viet1252,0.3693693693693693,0.3152466752466752,vie,1.0,0.2948
mang1404,viet1252,0.1801801801801801,0.0672393323556114,vie,1.0,0.2058
sout3004,viet1252,0.1891891891891892,0.1211395341830124,vie,1.0,0.4845
gorr1238,viet1252,0.1801801801801801,0.0675474581724581,vie,1.0,0.3552
kala1397,viet1252,0.1636363636363636,0.0493506493506493,vie,1.0,0.1947
anga1292,viet1252,0.1909090909090909,0.0838216541565823,vie,1.0,0.193
inab1237,viet1252,0.2072072072072072,0.1368062098981469,vie,1.0,0.0809
krio1252,viet1252,0.2162162162162162,0.1425134369776737,vie,1.0,0.2084
yaou1238,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.4194
akaw1239,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.5063
sant1451,viet1252,0.2072072072072072,0.1409310424358304,vie,1.0,0.4866
vidu1238,viet1252,0.1801801801801801,0.0909873265352126,vie,1.0,0.3085
calu1238,viet1252,0.2162162162162162,0.1256355039249776,vie,1.0,0.0704
yaqu1251,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.4475
seim1238,viet1252,0.1891891891891892,0.0841133816743572,vie,1.0,0.1884
ixil1251,viet1252,0.1981981981981982,0.0963735717834078,vie,1.0,0.4917
guah1255,viet1252,0.1909090909090909,0.0914285714285714,vie,1.0,0.5095
ikwe1242,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.3883
arop1243,viet1252,0.1621621621621621,0.0721985143037774,vie,1.0,0.2036
alek1238,viet1252,0.1909090909090909,0.0948725055432372,vie,1.0,0.1993
mere1246,viet1252,0.1801801801801801,0.11131443733409,vie,1.0,0.3616
amar1273,viet1252,0.2129629629629629,0.1321783699234679,vie,1.0,0.1488
yane1238,viet1252,0.1711711711711711,0.078990990990991,vie,1.0,0.5212
want1252,viet1252,0.2342342342342342,0.1621869235245323,vie,1.0,0.2034
atat1238,viet1252,0.1981981981981982,0.1024345579699481,vie,1.0,0.4836
mapo1242,viet1252,0.1711711711711711,0.064112893381186,vie,1.0,0.2058
mian1256,viet1252,0.2,0.1374144413380892,vie,1.0,0.1829
kosr1238,viet1252,0.1891891891891892,0.1284918242287983,vie,1.0,0.2436
wels1247,viet1252,0.1531531531531531,0.0580412345118227,vie,1.0,0.357
hiri1237,viet1252,0.1891891891891892,0.0884858763703125,vie,1.0,0.2124
mand1440,viet1252,0.2252252252252252,0.145227164964007,vie,1.0,0.2156
ring1244,viet1252,0.1847826086956521,0.0978827197945065,vie,1.0,0.1487
sanj1285,viet1252,0.1981981981981982,0.1163735163735163,vie,1.0,0.4822
hang1263,viet1252,0.2072072072072072,0.1468649601982935,vie,1.0,0.1856
guam1248,viet1252,0.1711711711711711,0.0504225155387946,vie,1.0,0.5128
west2454,viet1252,0.1801801801801801,0.0808666818078582,vie,1.0,0.3988
kand1303,viet1252,0.1759259259259259,0.0896301330212305,vie,1.0,0.1971
doro1266,viet1252,0.2342342342342342,0.1703406079876668,vie,1.0,0.2159
hind1269,viet1252,0.3603603603603603,0.283516779039167,vie,1.0,0.1277
teri1250,viet1252,0.1727272727272727,0.0516821760916249,vie,1.0,0.5043
quio1240,viet1252,0.1891891891891892,0.083605420546597,vie,1.0,0.4839
daga1275,viet1252,0.3063063063063063,0.223706852920336,vie,1.0,0.2211
tete1251,viet1252,0.1801801801801801,0.0871764071764071,vie,1.0,0.4798
sara1340,viet1252,0.1727272727272727,0.0638935284604576,vie,1.0,0.5035
nucl1630,viet1252,0.2075471698113207,0.1279395654618154,vie,1.0,0.2154
usar1243,viet1252,0.146788990825688,0.0422752293577981,vie,1.0,0.2009
masb1238,viet1252,0.2972972972972973,0.2332153824691138,vie,1.0,0.0791
gheg1238,viet1252,0.2342342342342342,0.1621711937501411,vie,1.0,0.3118
beam1240,viet1252,0.1891891891891892,0.1179484503808828,vie,1.0,0.1897
tetu1245,viet1252,0.1759259259259259,0.0857575995190674,vie,1.0,0.1483
cofa1242,viet1252,0.1711711711711711,0.0504225155387946,vie,0.9819,0.5147
binu1245,viet1252,0.1495327102803738,0.0392216944997701,vie,1.0,0.2021
wari1266,viet1252,0.2072072072072072,0.1294258489953655,vie,1.0,0.1772
enga1252,viet1252,0.1711711711711711,0.0892724657430539,vie,1.0,0.1921
ukra1253,viet1252,0.3513513513513513,0.291336391805275,vie,1.0,0.3009
quio1241,viet1252,0.2612612612612612,0.1794294294294294,vie,1.0,0.4861
indo1316,viet1252,0.4504504504504504,0.4089102138523133,vie,1.0,0.1168
cerm1238,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.4146
bena1264,viet1252,0.1636363636363636,0.0901873099931352,vie,1.0,0.1999
macu1259,viet1252,0.1801801801801801,0.1107035607035607,vie,1.0,0.5078
vwan1235,viet1252,0.1621621621621621,0.0489060489060489,vie,1.0,0.3197
choa1237,viet1252,0.1801801801801801,0.1029307881714052,vie,1.0,0.4848
keya1238,viet1252,0.1711711711711711,0.0888760418172182,vie,1.0,0.2005
west2615,viet1252,0.1441441441441441,0.0598834128245892,vie,1.0,0.4412
guhu1244,viet1252,0.1634615384615384,0.0860576923076923,vie,1.0,0.2099
mari1428,viet1252,0.1801801801801801,0.1089667192085399,vie,1.0,0.1984
mand1415,viet1252,0.5765765765765766,0.5546777927253521,vie,1.0,0.1047
taii1241,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.1951
nucl1347,viet1252,0.1711711711711711,0.0504225155387946,vie,1.0,0.433
aros1241,viet1252,0.1801801801801801,0.0824957188593552,vie,1.0,0.2621
huam1247,viet1252,0.1909090909090909,0.1101749683567865,vie,1.0,0.5177
pali1279,viet1252,0.1891891891891892,0.1211716841783164,vie,1.0,0.5023
mudu1242,viet1252,0.2072072072072072,0.1226935008157131,vie,1.0,0.2106
bumb1241,viet1252,0.2432432432432432,0.1598410440515703,vie,1.0,0.1851
lach1249,viet1252,0.2162162162162162,0.1379812323208549,vie,1.0,0.4848
siri1274,viet1252,0.1711711711711711,0.0654513824168996,vie,1.0,0.5147
chiq1250,viet1252,0.1801801801801801,0.0675474581724581,vie,1.0,0.4831
fasu1242,viet1252,0.1891891891891892,0.0972222222222222,vie,0.9819,0.1935
tifa1245,viet1252,0.2272727272727272,0.1469696969696969,vie,1.0,0.1829
tena1240,viet1252,0.1711711711711711,0.0639076576576576,vie,1.0,0.5155
bugh1239,viet1252,0.2162162162162162,0.1168408975012748,vie,1.0,0.2535
kekc1242,viet1252,0.1981981981981982,0.1065529620883522,vie,1.0,0.4929
guay1257,viet1252,0.209090909090909,0.1233883714284047,vie,1.0,0.5127
mato1252,viet1252,0.2162162162162162,0.1249500799500799,vie,1.0,0.204
sout2994,viet1252,0.160377358490566,0.0443319527534898,vie,1.0,0.5184
coma1246,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.484
apal1256,viet1252,0.1636363636363636,0.0460227272727272,vie,1.0,0.1961
ango1254,viet1252,0.1801801801801801,0.0672393323556114,vie,1.0,0.1795
saaa1240,viet1252,0.1818181818181818,0.0843131728547736,vie,1.0,0.2611
ziaa1250,viet1252,0.1711711711711711,0.0901934823618049,vie,1.0,0.211
sain1246,viet1252,0.2072072072072072,0.1553577500438938,vie,1.0,0.4952
inga1252,viet1252,0.1711711711711711,0.0639076576576576,vie,1.0,0.5141
tojo1241,viet1252,0.2252252252252252,0.1315619153456991,vie,1.0,0.4899
kapi1249,viet1252,0.1801801801801801,0.1041424199318936,vie,1.0,0.219
ambu1247,viet1252,0.2454545454545454,0.1483210483210483,vie,1.0,0.1861
chip1262,viet1252,0.1981981981981982,0.1034034034034034,vie,1.0,0.522
boli1256,viet1252,0.2702702702702703,0.1605146242132543,vie,1.0,0.0578
yine1238,viet1252,0.1621621621621621,0.0481418918918918,vie,1.0,0.5214
iyoo1238,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.2012
guma1253,viet1252,0.1651376146788991,0.0468106624286643,vie,1.0,0.1884
usan1239,viet1252,0.1743119266055046,0.0919404162967347,vie,1.0,0.1965
yami1256,viet1252,0.1909090909090909,0.1159454290450082,vie,1.0,0.521
nort2847,viet1252,0.1801801801801801,0.0961285171811487,vie,1.0,0.3029
kein1239,viet1252,0.1891891891891892,0.0879367172050099,vie,1.0,0.198
caja1238,viet1252,0.1727272727272727,0.063354807921737,vie,1.0,0.5193
meke1243,viet1252,0.2162162162162162,0.1273691703598245,vie,1.0,0.2083
bari1286,viet1252,0.1981981981981982,0.114473296826238,vie,1.0,0.2094
pate1247,viet1252,0.1801801801801801,0.0914414414414414,vie,1.0,0.2055
kisa1266,viet1252,0.2454545454545454,0.1709728694950369,vie,1.0,0.1487
chuu1238,viet1252,0.1711711711711711,0.0862757604038187,vie,1.0,0.1981
toho1245,viet1252,0.1743119266055046,0.116147209509325,vie,1.0,0.4424
salt1242,viet1252,0.1909090909090909,0.120304872432532,vie,1.0,0.1985
nucl1417,viet1252,0.1621621621621621,0.0724543251062055,vie,1.0,0.3877
fata1245,viet1252,0.2072072072072072,0.1476363241069123,vie,1.0,0.2573
mwer1248,viet1252,0.1621621621621621,0.0913668913668913,vie,1.0,0.3051
teut1235,viet1252,0.1891891891891892,0.1303272230101498,vie,1.0,0.4834
mask1242,viet1252,0.1801801801801801,0.091086541086541,vie,1.0,0.2936
gapa1238,viet1252,0.2252252252252252,0.1543475293475293,vie,1.0,0.2225
oksa1245,viet1252,0.2072072072072072,0.131994851994852,vie,1.0,0.1863
ogea1238,viet1252,0.2252252252252252,0.1497315211600925,vie,1.0,0.1989
tosk1239,viet1252,0.2522522522522522,0.2100186490430393,vie,1.0,0.3163
agus1235,viet1252,0.2252252252252252,0.1422331422331422,vie,1.0,0.0946
huli1244,viet1252,0.2072072072072072,0.1027438738173201,vie,1.0,0.1908
dita1238,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.3987
urii1240,viet1252,0.1926605504587156,0.1326576267282126,vie,1.0,0.2043
shua1257,viet1252,0.1909090909090909,0.1272727272727272,vie,1.0,0.5173
muin1242,viet1252,0.1711711711711711,0.0504225155387946,vie,1.0,0.5159
pohn1238,viet1252,0.1621621621621621,0.084938276724353,vie,1.0,0.2241
guer1241,viet1252,0.1801801801801801,0.0921168956567186,vie,1.0,0.4811
huay1240,viet1252,0.1981981981981982,0.0978738826332409,vie,1.0,0.5204
arab1268,viet1252,0.1621621621621621,0.0477686989314896,vie,1.0,0.5167
chuj1250,viet1252,0.2162162162162162,0.1281904855675347,vie,1.0,0.4905
assa1263,viet1252,0.2882882882882883,0.1783286861938547,vie,1.0,0.0739
yawe1241,viet1252,0.209090909090909,0.1177444635453534,vie,1.0,0.1995
taki1248,viet1252,0.1711711711711711,0.0637444166855931,vie,1.0,0.1983
yopn1238,viet1252,0.1727272727272727,0.0508809020436927,vie,1.0,0.2034
nort2972,viet1252,0.1621621621621621,0.0605725725725725,vie,1.0,0.5081
mini1256,viet1252,0.1801801801801801,0.0665822072072072,vie,1.0,0.5165
asha1243,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.5217
tuca1252,viet1252,0.1711711711711711,0.0629200629200629,vie,1.0,0.5145
east2779,viet1252,0.2252252252252252,0.1499208299208299,vie,0.9819,0.0591
taji1245,viet1252,0.3063063063063063,0.2503078078078078,vie,1.0,0.1727
sanb1242,viet1252,0.1891891891891892,0.0964210636203907,vie,1.0,0.5057
sele1250,viet1252,0.1844660194174757,0.0924977934686672,vie,1.0,0.2056
isth1244,viet1252,0.1981981981981982,0.1065454594866359,vie,1.0,0.4871
kaga1256,viet1252,0.2072072072072072,0.139903168474597,vie,1.0,0.0681
keng1240,viet1252,0.1981981981981982,0.0972345296115787,vie,1.0,0.3482
maga1263,viet1252,0.2702702702702703,0.1804375804375804,vie,1.0,0.0615
kore1283,viet1252,0.1891891891891892,0.1064532976173929,vie,1.0,0.5144
meny1245,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.2041
shon1251,viet1252,0.1801801801801801,0.1087141053191344,vie,1.0,0.3434
mani1292,viet1252,0.1621621621621621,0.1053164151943286,vie,1.0,0.0632
pala1351,viet1252,0.1531531531531531,0.045825352911967,vie,1.0,0.4837
soli1239,viet1252,0.1531531531531531,0.0578853121226002,vie,1.0,0.3443
mank1251,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.4373
bura1267,viet1252,0.1801801801801801,0.0672393323556114,vie,1.0,0.1817
dobu1241,viet1252,0.209090909090909,0.1409751884279337,vie,1.0,0.2255
imbo1238,viet1252,0.1711711711711711,0.0774899036968002,vie,1.0,0.1948
roto1249,viet1252,0.1621621621621621,0.0481418918918918,vie,1.0,0.2328
yabe1254,viet1252,0.1650485436893204,0.0633321647552067,vie,1.0,0.2089
buam1238,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.4098
hali1244,viet1252,0.1636363636363636,0.0632467532467532,vie,1.0,0.2298
naro1249,viet1252,0.1531531531531531,0.0461890461890461,vie,1.0,0.3746
taku1257,viet1252,0.1891891891891892,0.1266066066066066,vie,1.0,0.2375
east2538,viet1252,0.1891891891891892,0.0796510796510796,vie,1.0,0.4774
limb1266,viet1252,0.1711711711711711,0.0643344957861087,vie,1.0,0.0885
hebr1245,viet1252,0.3603603603603603,0.2827236222628065,vie,1.0,0.2785
port1283,viet1252,0.4504504504504504,0.4156202502312559,vie,1.0,0.372
fran1266,viet1252,0.1801801801801801,0.0678018018018018,vie,1.0,0.487
hual1241,viet1252,0.1711711711711711,0.0639076576576576,vie,1.0,0.5208
west2599,viet1252,0.1801801801801801,0.0665822072072072,vie,1.0,0.1943
zyph1238,viet1252,0.1531531531531531,0.070942796343254,vie,1.0,0.0606
mufi1238,viet1252,0.2314814814814814,0.1517866840447485,vie,1.0,0.1853
weri1253,viet1252,0.1981981981981982,0.0998855998855998,vie,1.0,0.2082
ndam1239,viet1252,0.1891891891891892,0.1152064186119913,vie,1.0,0.3126
sout2844,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.4066
yoso1239,viet1252,0.1981981981981982,0.1063849674019165,vie,1.0,0.484
tagi1241,viet1252,0.1801801801801801,0.0792460444634357,vie,1.0,0.0682
kiku1240,viet1252,0.1711711711711711,0.0654925759092425,vie,1.0,0.3
maha1287,viet1252,0.2972972972972973,0.1930002221207812,vie,1.0,0.1316
buga1250,viet1252,0.1743119266055046,0.0517488532110091,vie,1.0,0.2073
alba1267,viet1252,0.2972972972972973,0.2382825409141198,vie,1.0,0.3145
algo1255,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.434
dogr1252,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.3743
chac1249,viet1252,0.1621621621621621,0.0734676984676984,vie,1.0,0.5139
alun1238,viet1252,0.2252252252252252,0.1570281082476204,vie,1.0,0.1359
mbya1239,viet1252,0.1891891891891892,0.0796510796510796,vie,1.0,0.5132
gunw1252,viet1252,0.1926605504587156,0.1338323907131246,vie,1.0,0.1791
iama1237,viet1252,0.2149532710280373,0.1479180083248252,vie,1.0,0.2242
sanj1281,viet1252,0.1531531531531531,0.0903814045705937,vie,1.0,0.4843
tuyu1244,viet1252,0.1711711711711711,0.0904272013949433,vie,1.0,0.5147
siri1273,viet1252,0.1981981981981982,0.130571748218807,vie,1.0,0.5207
kobo1249,viet1252,0.1636363636363636,0.0485795454545454,vie,1.0,0.1941
bimi1240,viet1252,0.1801801801801801,0.0918212329977035,vie,1.0,0.1863
muya1243,viet1252,0.1891891891891892,0.082259808195292,vie,1.0,0.3611
kuma1280,viet1252,0.1801801801801801,0.1228982311945686,vie,1.0,0.1976
yalu1240,viet1252,0.1531531531531531,0.0461890461890461,vie,1.0,0.4299
colo1256,viet1252,0.2,0.1077348858038513,vie,1.0,0.5146
tibe1272,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.0825
nort2920,viet1252,0.1636363636363636,0.0467532467532467,vie,1.0,0.2023
agut1237,viet1252,0.2342342342342342,0.1664781498541089,vie,1.0,0.0672
tinp1237,viet1252,0.1801801801801801,0.1041829919465216,vie,1.0,0.2315
nort2954,viet1252,0.173076923076923,0.0885108481262327,vie,1.0,0.4162
sanp1260,viet1252,0.1981981981981982,0.104529308069131,vie,1.0,0.484
ulit1238,viet1252,0.2072072072072072,0.1454115833755282,vie,1.0,0.1487
mund1330,viet1252,0.2181818181818181,0.1497608452153906,vie,1.0,0.5155
aman1265,viet1252,0.2162162162162162,0.144032494032494,vie,1.0,0.1789
make1251,viet1252,0.2072072072072072,0.1317889317889317,vie,0.9819,0.221
chiq1248,viet1252,0.1801801801801801,0.0660549386811545,vie,0.9819,0.519
guja1252,viet1252,0.2702702702702703,0.1976016523888864,vie,1.0,0.1504
kani1286,viet1252,0.1909090909090909,0.1038162727756029,vie,1.0,0.2006
lodh1246,viet1252,0.2882882882882883,0.1799681517991376,vie,1.0,0.0938
bodo1266,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.1023
