task_lang,transfer_lang,accuracy,f1_score,transfer_language,genetic,geographic,syntactic,phonological,inventory,featural,hyper_genetic,scriptural,islands
uppe1275,hind1269,0.2252252252252252,0.1951677844172773,hin,1.0,0.7,0.58,0.5922,0.5363,0.6,3.2486482,0.4287,0.13868280619865403
bete1262,hind1269,0.2072072072072072,0.1637622042685333,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.26295,0.4287,0.19153739463848352
apin1244,hind1269,0.1523809523809524,0.0846957176545191,hin,1.0,0.7,0.73,0.631,0.493,0.6,3.3474345,0.4287,0.14476946375255417
ivbi1241,hind1269,0.2252252252252252,0.2078934995601662,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.270139,0.4287,0.19153739463848352
mend1268,hind1269,0.2432432432432432,0.1840660209081261,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.3469892,0.4287,0.1564385324565627
gofa1235,hind1269,0.1981981981981982,0.1447275779565108,hin,1.0,0.2,0.74,1.0,0.5363,0.9,3.3389764,0.4544,0.12463959782460954
chol1282,hind1269,0.2522522522522522,0.2411007154679497,hin,1.0,0.8,0.92,0.5922,0.5801,0.7,3.350995,0.4287,0.14674918412086102
dela1251,hind1269,0.3333333333333333,0.266693739371335,hin,1.0,0.3,0.58,0.5922,0.5363,0.6,3.2700236,0.4287,0.19153739463848352
bora1263,hind1269,0.2803738317757009,0.1681093697469514,hin,1.0,0.8,0.81,0.5922,0.5691,0.7,3.2353628,0.4287,0.1426805770648849
east2779,hind1269,0.3063063063063063,0.2328417757302383,hin,0.9724,1.0,0.81,0.5922,0.5363,0.9,3.3390505,0.4287,0.18921991905415403
mank1251,hind1269,0.2522522522522522,0.1837063216373561,hin,1.0,0.5,0.95,0.5922,0.5363,1.0,3.303848,0.4287,0.18908738237187295
khar1288,hind1269,0.2252252252252252,0.1624710424710425,hin,1.0,0.1,0.58,0.5922,0.5363,0.6,3.336286,0.4287,0.14483697516299698
shar1245,hind1269,0.2201834862385321,0.175814112133594,hin,1.0,0.8,0.67,0.5922,0.5989,0.6,3.2394683,0.4287,0.13591092938688243
dita1238,hind1269,0.1801801801801801,0.1457541575188634,hin,1.0,0.4,0.58,0.5922,0.5,0.6,3.3079793,0.4287,0.14008224255394064
bhat1263,hind1269,0.3761467889908257,0.3140112996904226,hin,0.7179999947547913,0.0,0.79,0.5922,0.5363,0.9,3.2091775,0.0,0.18723068914191665
tosk1239,hind1269,0.3963963963963964,0.3462026966407441,hin,0.8600000143051147,0.3,0.64,0.3433,0.5558,0.6,3.092732,,0.10963504329905804
papa1238,hind1269,0.2252252252252252,0.1631165772905303,hin,1.0,0.7,0.87,0.5922,0.5895,0.7,3.2304823,0.4287,0.14793062439854798
stan1293,hind1269,0.4594594594594595,0.4007163920677434,hin,0.9196000099182128,0.4,0.59,0.3433,0.4684,0.5,3.0035598,0.3918,0.19350526114185462
sout2976,hind1269,0.1531531531531531,0.1315735656426092,hin,1.0,0.7,0.86,0.5922,0.5363,0.9,3.3784604,0.4287,0.14964339013642247
yala1267,hind1269,0.2342342342342342,0.1840925252689958,hin,1.0,0.8,0.95,1.0,0.5363,1.0,3.3514938,0.4287,0.20008250429832108
naro1249,hind1269,0.2882882882882883,0.231992768200758,hin,1.0,0.4,0.79,1.0,0.5363,0.9,3.2646751,0.4287,0.19059915413406214
pogo1243,hind1269,0.1711711711711711,0.1580689423826678,hin,1.0,0.3,0.89,0.5922,0.5363,0.9,3.3832943,0.4287,0.16790159615219125
sina1266,hind1269,0.2162162162162162,0.166812435777953,hin,1.0,0.4,0.63,0.5922,0.5363,0.8,3.1745949,0.4287,0.14478310456329857
bore1247,hind1269,0.2882882882882883,0.21479609970176,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.260229,0.4287,0.19153739463848352
pino1237,hind1269,0.2972972972972973,0.2227995306699765,hin,1.0,0.8,0.76,0.5922,0.5363,0.9,3.3503802,0.4287,0.14217156379008833
indo1316,hind1269,0.4144144144144144,0.3324816912782237,hin,1.0,0.3,0.67,0.3433,0.4816,0.5,3.278692,0.4445,0.11796111864100622
cent2084,hind1269,0.2962962962962963,0.2666569578801764,hin,1.0,0.2,0.73,0.5922,0.5363,0.9,3.3565893,0.4287,0.1433218654335049
yele1255,hind1269,0.1759259259259259,0.1502582961211802,hin,0.9724,0.5,0.8,0.6172,0.5363,0.9,3.1802924,0.4287,0.15005039783801655
akan1250,hind1269,0.2972972972972973,0.2060517868140372,hin,1.0,0.4,0.8,0.4909,0.4797,0.6,3.198864,0.4445,0.15277905201671915
atam1240,hind1269,0.2612612612612612,0.1917785837140675,hin,1.0,0.3,0.58,0.5922,0.5363,0.6,3.3705227,0.4287,0.15058023396583764
akaw1239,hind1269,0.1801801801801801,0.1168124646385515,hin,1.0,0.7,0.58,0.369,0.5691,0.6,3.2977824,0.4287,0.13750583647388703
fran1266,hind1269,0.3423423423423423,0.2818710089399745,hin,1.0,0.8,0.58,0.5922,0.5363,0.6,3.2529423,0.4287,0.1307429938697513
labe1239,hind1269,0.2072072072072072,0.190825641451179,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.3707993,0.4287,0.15574195189814677
male1284,hind1269,0.1711711711711711,0.05003465003465,hin,1.0,0.2,0.79,0.5922,0.5363,0.9,3.2997303,0.4544,0.12334649350041016
noma1263,hind1269,0.2342342342342342,0.1621134121134121,hin,1.0,0.8,0.95,0.5922,0.5919,0.7,3.3272002,0.4287,0.126158185369728
boli1256,hind1269,0.3693693693693693,0.3182178163134954,hin,1.0,0.2,0.95,0.5922,0.5363,1.0,3.374078,0.4287,0.14928630178261326
sanb1242,hind1269,0.2702702702702703,0.2368126998428733,hin,1.0,0.8,0.79,0.5922,0.5363,0.9,3.2484088,0.4287,0.11123972841145824
kadi1248,hind1269,0.2522522522522522,0.2301987113810533,hin,1.0,0.8,0.87,0.5922,0.5629,0.7,3.2787323,0.4287,0.147927543679788
nucl1454,hind1269,0.3153153153153153,0.2326636722281005,hin,1.0,0.4,0.85,0.4359,0.6014,0.7,3.2113795,0.4287,0.15917673889706385
takw1238,hind1269,0.2342342342342342,0.2205101031424633,hin,1.0,0.3,0.58,0.5922,0.5363,0.6,3.3786354,0.4287,0.19153739463848352
boro1277,hind1269,0.2072072072072072,0.158219254951281,hin,1.0,0.2,0.76,0.5922,0.5288,0.6,3.2351243,0.4287,0.10968620260774031
hawa1245,hind1269,0.2072072072072072,0.1758758758758759,hin,1.0,0.6,0.76,0.5641,0.611,0.7,3.3714733,0.4287,0.14867644973729954
muya1243,hind1269,0.2522522522522522,0.2039772491385394,hin,1.0,0.3,0.85,0.5922,0.568,0.7,3.3631635,0.4287,0.14855924296130896
cacu1241,hind1269,0.2,0.1591328026811898,hin,1.0,0.8,0.83,0.5533,0.5623,0.6,3.2285008,0.4287,0.13090126194818397
auhe1237,hind1269,0.2363636363636363,0.235154823598594,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.3522224,0.4287,0.19153739463848352
cofa1242,hind1269,0.1711711711711711,0.1134928567257961,hin,0.9724,0.8,0.79,0.4359,0.5656,0.6,3.2335691,0.4287,0.13244526157719616
pate1247,hind1269,0.1981981981981982,0.1661379579187798,hin,1.0,0.4,0.84,1.0,0.5691,0.7,3.3197408,0.4287,0.1486507615146997
aman1265,hind1269,0.2162162162162162,0.1365259064374108,hin,1.0,0.4,0.65,1.0,0.5545,0.6,3.3054752,0.4287,0.12781149647322554
nucl1417,hind1269,0.1441441441441441,0.1330156669779311,hin,1.0,0.4,0.83,0.4788,0.4751,0.6,3.1584501,0.4287,0.14146172251946298
ewee1241,hind1269,0.2792792792792792,0.2102648102648102,hin,1.0,0.4,0.69,0.4208,0.446,0.5,3.2104712,0.4287,0.1097081401301857
agua1252,hind1269,0.1909090909090909,0.1837972198798314,hin,1.0,0.8,0.95,0.5922,0.5363,1.0,3.3175843,0.4287,0.19419446661479312
chor1273,hind1269,0.2252252252252252,0.1896092393958681,hin,1.0,0.8,1.0,0.5922,0.5363,1.0,3.3652449,0.4287,0.19421201475422478
sanp1260,hind1269,0.1891891891891892,0.1502130702130702,hin,1.0,0.8,0.95,1.0,0.5363,1.0,3.320745,0.4287,0.20008250429832108
umbu1258,hind1269,0.1891891891891892,0.1589177055843722,hin,1.0,0.4,0.79,0.5922,0.5363,0.9,3.2572887,0.4287,0.15794541954456687
viet1252,hind1269,0.4684684684684684,0.3936296544992197,hin,1.0,0.2,0.75,0.4788,0.5186,0.6,3.2230155,0.5331,0.14411405275249645
hali1244,hind1269,0.209090909090909,0.2017150262950934,hin,1.0,0.5,0.78,1.0,0.5363,0.9,3.2958663,0.4287,0.1333948564246824
chiq1250,hind1269,0.2072072072072072,0.139022139022139,hin,1.0,0.8,0.97,0.3613,0.5433,0.6,3.3181007,0.4287,0.1420199476342573
ango1254,hind1269,0.2252252252252252,0.1739638255767288,hin,1.0,0.4,0.81,0.5922,0.5363,0.9,3.2410264,0.4287,0.16149035457316907
bedj1245,hind1269,0.2072072072072072,0.153914954622582,hin,1.0,0.3,0.58,0.5922,0.5363,0.6,3.299353,0.4287,0.19153739463848352
nort2959,hind1269,0.2037037037037037,0.1775089043238001,hin,1.0,0.7,0.69,1.0,0.5363,0.8,3.3581634,0.4287,0.13635727835164013
capa1241,hind1269,0.2342342342342342,0.1779891057310412,hin,1.0,0.8,0.79,0.5922,0.5815,0.7,3.321754,0.4287,0.14560925984214412
cerm1238,hind1269,0.2882882882882883,0.2145494331540843,hin,1.0,0.4,0.75,1.0,0.4998,0.6,3.2402072,0.4287,0.13035672831058165
sout2973,hind1269,0.2342342342342342,0.2155168638095886,hin,1.0,0.8,0.58,0.5922,0.5363,0.6,3.378127,0.4287,0.19153739463848352
sani1270,hind1269,0.2545454545454545,0.1812068048910154,hin,1.0,0.4,0.79,0.5922,0.5363,0.9,3.2642505,0.4287,0.18723068914191665
ziaa1250,hind1269,0.1531531531531531,0.1299761796610536,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.2541935,0.4287,0.19153739463848352
kwam1252,hind1269,0.2882882882882883,0.1738805160346986,hin,1.0,0.6,0.58,0.5922,0.5363,0.6,3.3608897,0.4287,0.18462308749601364
buam1238,hind1269,0.3153153153153153,0.2770640770640771,hin,1.0,0.4,0.89,1.0,0.597,0.7,3.3035,0.4287,0.14402869402188567
stan1306,hind1269,0.2792792792792792,0.1830077117869654,hin,1.0,0.2,0.89,0.5922,0.5489,0.7,3.3471365,,0.12854424829653355
nden1248,hind1269,0.2882882882882883,0.2666327344293446,hin,1.0,0.3,0.58,0.5922,0.5363,0.6,3.3843722,0.4287,0.1327689915786907
zoog1238,hind1269,0.1801801801801801,0.1036674989087414,hin,1.0,0.8,0.83,1.0,0.5537,0.7,3.2383761,0.4287,0.12373696110018617
gapa1238,hind1269,0.2162162162162162,0.1899580329127508,hin,1.0,0.4,0.62,0.5922,0.5363,0.8,3.3717358,0.4287,0.15324852957536927
holi1239,hind1269,0.3513513513513513,0.3016511673228091,hin,1.0,0.0,0.58,0.5922,0.5363,0.6,3.3419504,0.3534,0.19153739463848352
suau1242,hind1269,0.1891891891891892,0.1545801511318753,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.2292376,0.4287,0.19153739463848352
west2640,hind1269,0.2432432432432432,0.1775065387968613,hin,1.0,0.8,0.58,0.5922,0.5363,0.6,3.358764,0.4287,0.19153739463848352
jami1235,hind1269,0.2882882882882883,0.2230268003852909,hin,1.0,0.8,0.95,1.0,0.5363,1.0,3.3546567,0.4287,0.19758284463662712
bian1252,hind1269,0.1981981981981982,0.1494708994708994,hin,1.0,0.4,0.79,0.5922,0.5363,0.9,3.2239525,0.4287,0.1469230902861961
nalc1240,hind1269,0.2660550458715596,0.2223540028437782,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.3093617,0.4287,0.1660918448183173
twii1234,hind1269,0.2702702702702703,0.1752465842024415,hin,0.9724,0.4,0.8,0.5922,0.5363,0.9,3.267902,0.4287,0.15050198795576863
baki1244,hind1269,0.2792792792792792,0.1842316716210521,hin,1.0,0.5,0.58,0.5922,0.5363,0.6,3.3730316,0.4287,0.14323390668028702
buru1306,hind1269,0.2702702702702703,0.1408133324163858,hin,1.0,0.4,0.69,0.5922,0.5363,0.8,3.2923996,0.4287,0.16104395731089538
nort2976,hind1269,0.1441441441441441,0.1065639158322085,hin,1.0,0.8,0.79,0.5922,0.5815,0.7,3.2476118,0.4287,0.14212057315141846
yane1238,hind1269,0.2432432432432432,0.1357721357721357,hin,1.0,0.8,0.58,0.369,0.5925,0.7,3.3098462,0.4287,0.1392279092219918
vwan1235,hind1269,0.1891891891891892,0.1818191150195138,hin,1.0,0.3,0.87,1.0,0.5363,0.9,3.384018,0.4287,0.15424997126199724
huas1242,hind1269,0.2612612612612612,0.2314385037211124,hin,1.0,0.7,0.89,0.5922,0.4991,0.6,3.3313358,0.4287,0.11471611833231288
stan1290,hind1269,0.4954954954954955,0.450530111387781,hin,0.930400013923645,0.3,0.58,0.2677,0.4618,0.5,3.1529694,0.4287,0.10832554779409309
abau1245,hind1269,0.2612612612612612,0.1739039951805909,hin,1.0,0.4,0.76,0.5922,0.6207,0.7,3.256631,0.4287,0.1406836861107188
taii1241,hind1269,0.2252252252252252,0.146698453150066,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.3694398,0.4287,0.19153739463848352
taku1257,hind1269,0.3153153153153153,0.2544799927080485,hin,1.0,0.5,0.58,0.5922,0.5363,0.6,3.3714302,0.4287,0.15278389291515726
beli1260,hind1269,0.2702702702702703,0.2282628231110146,hin,0.927299976348877,0.8,0.58,0.5922,0.5172,0.6,3.2914755,0.4287,0.35335279058303837
wels1247,hind1269,0.3603603603603603,0.3262872768433209,hin,0.9014000296592712,0.4,0.68,0.5922,0.5363,0.8,3.1711,0.4259,0.10880299886198563
urii1240,hind1269,0.1834862385321101,0.1409634099789407,hin,1.0,0.4,0.79,0.5922,0.5722,0.7,3.2523708,0.4287,0.14700321923980153
kyak1244,hind1269,0.1531531531531531,0.1153845718361847,hin,1.0,0.4,0.79,0.5922,0.5363,0.9,3.3208926,0.4287,0.16151133497125347
cent2134,hind1269,0.2252252252252252,0.1657336248534551,hin,1.0,0.7,0.66,0.5922,0.5363,0.8,3.3699036,0.4287,0.12843014792794483
sanm1301,hind1269,0.2882882882882883,0.2249926491499525,hin,1.0,0.8,0.95,1.0,0.5363,1.0,3.352029,0.4287,0.14387489603196257
baru1269,hind1269,0.3119266055045872,0.209717737240673,hin,1.0,0.4,0.79,0.5922,0.61,0.7,3.2642436,0.4287,0.14108729046617385
swed1254,hind1269,0.4864864864864865,0.4222863150706017,hin,0.9014000296592712,0.3,0.65,0.5922,0.5473,0.6,3.115553,0.3918,0.11878213511914126
gull1241,hind1269,0.3873873873873873,0.3262769005183866,hin,0.927299976348877,0.7,0.58,0.5922,0.5363,0.6,3.2917557,0.4287,0.4427175850214844
thai1262,hind1269,0.1891891891891892,0.158094455416311,hin,0.9724,1.0,0.81,0.5922,0.5363,0.9,,0.4287,0.18921991905415403
wipi1242,hind1269,0.2612612612612612,0.1836595303885023,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.15747,0.4287,0.19153739463848352
achu1248,hind1269,0.2545454545454545,0.1675883657232294,hin,1.0,0.8,0.73,0.5922,0.5909,0.7,3.2385728,0.4287,0.13745538920955125
cash1251,hind1269,0.2272727272727272,0.2028997404384401,hin,1.0,0.8,0.66,0.5922,0.5909,0.6,3.2455614,0.4287,0.14308833234183527
soli1239,hind1269,0.1711711711711711,0.1354626150951931,hin,1.0,0.3,0.58,0.5922,0.5363,0.6,3.374203,0.4287,0.15481617381533253
yaum1237,hind1269,0.1891891891891892,0.1509184770054335,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.2693698,0.4287,0.15699489466761762
dadi1250,hind1269,0.2522522522522522,0.1849541849541849,hin,1.0,0.4,0.79,0.6172,0.5919,0.6,3.2813423,0.4287,0.14406389681205145
kark1258,hind1269,0.1981981981981982,0.1710337684242623,hin,1.0,0.4,0.75,0.5922,0.5363,0.9,3.239423,0.4287,0.13855925023812887
brib1243,hind1269,0.209090909090909,0.1854997943233237,hin,1.0,0.8,0.65,0.4359,0.5722,0.6,3.2526605,0.4287,0.11817166803215307
kwer1261,hind1269,0.3603603603603603,0.3330563765346373,hin,1.0,0.3,0.58,0.5922,0.5363,0.6,3.384311,0.4287,0.19153739463848352
fasu1242,hind1269,0.2792792792792792,0.2134517876890758,hin,0.9724,0.4,0.78,0.6854,0.61,0.7,3.2183762,0.4287,0.15023666224230459
sanm1295,hind1269,0.2252252252252252,0.1896752331051694,hin,1.0,0.8,0.7,0.3433,0.5342,0.6,3.2474914,0.4287,0.12751469631578938
guhu1244,hind1269,0.1634615384615384,0.0992441209406494,hin,1.0,0.4,0.65,0.5922,0.5363,0.8,3.2715821,0.4287,0.1332807843894015
bola1250,hind1269,0.3333333333333333,0.2897632357680784,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.3012562,0.4287,0.15804680968883933
stan1295,hind1269,0.4234234234234234,0.3764926149407405,hin,0.9014000296592712,0.3,0.53,0.3862,0.5037,0.5,3.1815193,0.4287,0.1095406277233194
ndyu1242,hind1269,0.2612612612612612,0.216433751238505,hin,0.930400013923645,0.7,0.72,0.2871,0.5363,0.8,3.263156,0.5126,0.32890421585858776
rikb1245,hind1269,0.2702702702702703,0.2330498011026455,hin,1.0,0.8,0.73,0.5922,0.5453,0.6,3.2643123,0.4287,0.14164227585348388
hixk1239,hind1269,0.1727272727272727,0.1063403521114964,hin,1.0,0.7,0.75,0.369,0.5855,0.6,3.264816,0.4287,0.16309359100028498
pele1245,hind1269,0.2702702702702703,0.1949670470668644,hin,0.9724,0.4,0.58,0.5922,0.5363,0.6,3.2413964,0.4287,0.15760703079977623
sulk1246,hind1269,0.2342342342342342,0.1724447072846319,hin,0.9724,0.4,0.89,1.0,0.5363,0.9,3.256326,0.4287,0.15332893592390573
nepa1254,hind1269,0.5675675675675675,0.5058762111393691,hin,0.6614000201225281,1.0,0.71,0.5922,0.5363,0.8,2.952087,,0.06787029491035279
taji1245,hind1269,0.4414414414414414,0.3908315783315784,hin,0.8378000259399414,0.1,0.73,0.5922,0.5363,0.9,3.086386,0.4445,0.142742848186449
hopi1249,hind1269,0.3423423423423423,0.2640157398778088,hin,1.0,0.7,0.47,0.6827,0.5835,0.6,3.2357206,0.4287,0.11868785629241829
kaya1329,hind1269,0.2685185185185185,0.1984292640345034,hin,1.0,0.7,0.77,0.5922,0.5629,0.7,3.334358,0.4287,0.13693309486507488
sanj1281,hind1269,0.3153153153153153,0.2324920756954102,hin,1.0,0.8,0.95,1.0,0.5363,1.0,3.3652246,0.4287,0.20008250429832108
yawe1241,hind1269,0.1727272727272727,0.1294746919746919,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.3282263,0.4287,0.19153739463848352
yaou1238,hind1269,0.1801801801801801,0.1315732684153736,hin,1.0,0.4,0.58,0.5922,0.5056,0.6,3.2293587,0.4287,0.1382140042520088
mbul1263,hind1269,0.3063063063063063,0.1920736525999684,hin,1.0,0.4,0.79,0.5922,0.5363,0.9,3.2210827,0.4287,0.1524661561922369
rinc1236,hind1269,0.2162162162162162,0.1610358679324196,hin,1.0,0.8,1.0,0.5922,0.5363,1.0,3.2642257,0.4287,0.19421201475422478
apal1256,hind1269,0.2545454545454545,0.2047254484645788,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.2731798,0.4287,0.19153739463848352
mape1249,hind1269,0.2162162162162162,0.1293370852692886,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.2827823,0.4287,0.19153739463848352
iatm1242,hind1269,0.2149532710280373,0.1643072851254703,hin,1.0,0.4,0.76,0.5922,0.5363,0.9,3.2741923,0.4287,0.1261845805496229
buna1276,hind1269,0.2363636363636363,0.2023260009466906,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.2228625,0.4287,0.1454322696221949
tsik1238,hind1269,0.2363636363636363,0.1938246938246938,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.292241,0.4287,0.19153739463848352
tzut1248,hind1269,0.2522522522522522,0.2252960764757497,hin,1.0,0.8,0.58,0.5922,0.5091,0.6,3.344954,0.4287,0.11898216055506805
urar1246,hind1269,0.1441441441441441,0.112894224147421,hin,0.9724,0.8,0.82,0.5922,0.6041,0.7,3.2482543,0.4287,0.14565524860515944
ajyi1238,hind1269,0.1801801801801801,0.1031768610715979,hin,1.0,0.8,0.95,0.5922,0.6393,0.7,3.3720088,0.4287,0.152085667905422
kalu1248,hind1269,0.1636363636363636,0.1104271404271404,hin,1.0,0.4,0.81,1.0,0.5363,0.9,3.2265196,0.4287,0.15623072729117193
gour1243,hind1269,0.2342342342342342,0.1753737753737753,hin,1.0,0.4,0.84,1.0,0.5456,0.7,3.2870805,0.4287,0.14631878043877222
yopn1238,hind1269,0.2636363636363636,0.2362034104107274,hin,1.0,0.4,0.79,0.5922,0.5363,0.9,3.2518458,0.4287,0.18723068914191665
poli1260,hind1269,0.5045045045045045,0.4461411380110567,hin,0.8919000029563904,0.3,0.55,0.2048,0.5925,0.6,3.1892207,0.4287,0.10270772682240314
maga1263,hind1269,0.2882882882882883,0.2341110683668166,hin,1.0,0.2,0.58,0.5922,0.5363,0.6,3.342595,0.4287,0.1753608368483035
lewo1242,hind1269,0.2252252252252252,0.1791231961444727,hin,1.0,0.5,0.91,0.5922,0.5363,0.9,3.301921,0.4287,0.1622876951851303
kara1500,hind1269,0.2830188679245283,0.1828632362034254,hin,1.0,0.7,0.68,0.5922,0.5876,0.6,3.221178,0.4287,0.1304962601733035
hueh1236,hind1269,0.2522522522522522,0.2056710556710556,hin,1.0,0.7,0.72,0.5922,0.498,0.6,3.3511326,0.4287,0.1304947414190165
macu1259,hind1269,0.2522522522522522,0.2198587152278453,hin,1.0,0.7,0.66,0.5922,0.6014,0.7,3.3198469,0.4287,0.14932271816676157
copa1237,hind1269,0.2252252252252252,0.1982466684762237,hin,1.0,0.8,0.74,1.0,0.5363,0.9,3.355991,0.4287,0.1400190749511132
arua1260,hind1269,0.2545454545454545,0.1948880105401844,hin,1.0,0.4,0.85,0.5922,0.5363,0.9,3.3780518,0.4287,0.18765576084871316
yatz1235,hind1269,0.1909090909090909,0.1541889483065953,hin,1.0,0.8,0.86,1.0,0.5363,0.9,3.3519723,0.4287,0.14215704056565925
kain1272,hind1269,0.2636363636363636,0.1812707801392384,hin,1.0,0.8,0.71,0.5641,0.5252,0.6,3.2540677,0.4287,0.14085413297717508
chuj1250,hind1269,0.2522522522522522,0.2561745183941849,hin,1.0,0.8,0.92,0.5922,0.5363,1.0,3.3342829,0.4287,0.14772377456801933
tokp1240,hind1269,0.2972972972972973,0.2219708276534025,hin,0.927299976348877,0.4,0.76,0.5922,0.6207,0.7,3.2921596,0.4287,0.2816611620856486
zyph1238,hind1269,0.2162162162162162,0.1458203195491331,hin,1.0,0.1,0.58,0.5922,0.5363,0.6,3.291938,0.4287,0.19153739463848352
mang1403,hind1269,0.2252252252252252,0.1679543455605231,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.3195148,0.4287,0.1330360256248757
dhao1237,hind1269,0.2385321100917431,0.2027230416494068,hin,1.0,0.3,0.58,0.5922,0.5363,0.6,3.3365848,0.4287,0.15399858214130846
agar1252,hind1269,0.2162162162162162,0.1614632053656444,hin,1.0,0.4,0.68,0.5922,0.5363,0.8,3.36012,0.4287,0.16271327034950978
sanm1289,hind1269,0.2252252252252252,0.2035915873753711,hin,1.0,0.8,0.79,0.5922,0.6196,0.7,3.322891,0.4287,0.12812943491702455
kisa1266,hind1269,0.3090909090909091,0.2615210166177908,hin,1.0,0.3,0.58,0.5922,0.5363,0.6,3.3591592,0.4287,0.19153739463848352
lala1270,hind1269,0.2162162162162162,0.1738455042764507,hin,1.0,0.8,1.0,1.0,0.5363,1.0,3.3637857,0.4287,0.19760042121080246
yaqu1251,hind1269,0.2702702702702703,0.1984041184041184,hin,1.0,0.7,0.43,0.3613,0.5545,0.5,3.346284,0.4287,0.12796992415492803
esta1236,hind1269,0.2162162162162162,0.2002093577845972,hin,1.0,0.8,1.0,1.0,0.5363,1.0,3.3107212,0.4287,0.19760042121080246
arif1239,hind1269,0.2522522522522522,0.1847249634134879,hin,1.0,0.4,0.79,0.5922,0.5363,0.9,3.3063712,0.4287,0.18723068914191665
yabe1254,hind1269,0.2427184466019417,0.2013049508532834,hin,1.0,0.4,0.75,0.5922,0.5363,0.9,3.3722432,0.4287,0.1719702548176646
ship1254,hind1269,0.2162162162162162,0.1905636678569009,hin,1.0,0.8,0.62,0.5641,0.6004,0.6,3.2518702,0.4287,0.12046191643362969
motu1246,hind1269,0.2702702702702703,0.2191146254613747,hin,1.0,0.4,0.7,0.5922,0.5363,0.8,3.2744114,0.4287,0.1316128968289676
chiq1248,hind1269,0.1981981981981982,0.1385722922591191,hin,0.9724,0.8,0.9,0.5922,0.5722,0.7,3.1999,0.4287,0.14708627076979408
naka1262,hind1269,0.2818181818181818,0.2481931615621455,hin,1.0,0.4,0.75,0.5922,0.5363,0.9,3.2472966,0.4287,0.12409045464095891
isan1243,hind1269,0.2162162162162162,0.2026705850235262,hin,1.0,0.3,0.58,0.5922,0.5363,0.6,3.3682725,0.4287,0.19153739463848352
naas1242,hind1269,0.2252252252252252,0.1709328375995042,hin,1.0,0.5,0.66,0.631,0.6306,0.6,3.2166176,0.4287,0.13734591190682388
mian1256,hind1269,0.2454545454545454,0.1948726162256817,hin,1.0,0.4,0.72,0.5922,0.5731,0.7,3.289994,0.4287,0.14333675943406865
bena1264,hind1269,0.2363636363636363,0.2086260275435037,hin,1.0,0.4,0.58,0.5922,0.5363,0.6,3.324587,0.4287,0.19153739463848352
high1243,hind1269,0.2432432432432432,0.16352973862382,hin,1.0,0.7,0.89,0.5922,0.5363,0.9,3.2137952,0.4287,0.1488164762634524
kili1267,hind1269,0.2432432432432432,0.2065147818174452,hin,1.0,0.4,0.8,0.2952,0.5363,0.8,3.2592924,0.4287,0.15108146536005906
muru1274,hind1269,0.1636363636363636,0.1335432763157003,hin,1.0,0.8,0.65,0.4909,0.6491,0.6,3.2673311,0.4287,0.14955178390593082
lach1249,hind1269,0.3423423423423423,0.3021689463549928,hin,1.0,0.8,0.95,1.0,0.5363,1.0,3.3673398,0.4287,0.20008250429832108
