task_lang,transfer_lang,accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,genetic,syntactic,featural,phonological,inventory,geographic,morphological,hyper_genetic,scriptural,islands
dan,est,55.87,21,9,0.184874788,23460,565,41.52212389380531,0.221928097,0.341614287,0.1227484547072248,1.0,0.5436,0.5628,,,0.0434,0.6018,3.201,,0.05964633639811634
dan,pol,56.29,20,10,0.177890851,22646,565,40.08141592920354,0.223329008,0.341614287,0.1198917629216681,0.8333,0.5187,0.5456,,,0.0289,0.6058,3.17,0.1864,0.08855200944639574
dan,nld,62.03,12,18,0.2924274169999999,19452,565,34.428318584070794,0.133302703,0.341614287,0.3718388743584134,0.7,0.3758,0.4412,,,0.0178,0.6123,2.936,0.1864,0.07346055037282151
dan,por,63.25,9,21,0.220093784,19763,565,34.978761061946905,0.095460698,0.341614287,0.5192067066785261,0.9333,0.4445,0.4643,,,0.0711,0.5165,3.111,0.1864,0.04306665227065887
dan,lat,39.88,25,5,0.045994213,17140,565,30.336283185840703,0.158874645,0.341614287,0.2861498275970942,0.8333,0.5674,0.5586,,,0.0599,0.5319,3.137,0.1864,0.07389751226417285
dan,fra,63.41,8,22,0.225880475,16032,565,28.375221238938053,0.118520741,0.341614287,0.4264832333379906,0.9375,0.4223,0.4612,,,0.0377,0.5533,3.129,0.1864,0.06681758529426318
dan,deu,65.72,4,26,0.244138481,14613,565,25.863716814159293,0.187631727,0.341614287,0.2031753517403598,0.5714,0.3319,0.3319,,,0.0298,,3.02,0.1864,0.0703237261661126
dan,hin,29.58,28,2,0.122418438,14963,565,26.483185840707964,0.060393443,0.341614287,0.6776773394149577,0.875,0.5437,0.5383,,,0.2469,0.5212,3.084,0.3918,0.09684191372146533
dan,cat,60.62,17,13,0.2361568389999999,14832,565,26.25132743362832,0.074013319,0.341614287,0.613625373180436,0.9091,0.4633,0.4598,,,0.0619,0.4477,3.059,0.1864,0.048379246348484006
dan,ita,63.07,10,20,0.227377033,13685,565,24.221238938053094,0.102554534,0.341614287,0.4897121530969119,0.9,0.4638,0.4781,,,0.0549,0.5165,3.12,0.1864,0.04952938970106435
dan,eng,68.46,3,27,0.2569091089999999,14545,565,25.74336283185841,0.0961556319999999,0.341614287,0.5162792249029591,0.7,0.403,0.4718,,,0.0292,0.6667,2.83,0.0,0.16229917704959107
dan,fin,47.53,23,7,0.19275666,13581,565,24.03716814159292,0.302519355,0.341614287,0.0130969109074163,1.0,0.5416,0.5584,,,0.0582,0.6018,3.186,0.1864,0.06882510829846744
dan,bul,63.46,7,23,0.15115235,10022,565,17.738053097345134,0.201446082,0.341614287,0.1683553696397254,0.8571,0.4755,0.4755,,,0.07,,3.072,0.1864,0.07265657468576392
dan,slv,57.66,18,12,0.191858725,9290,565,16.442477876106196,0.237767323,0.341614287,0.0924092738733069,0.8333,0.4482,0.4683,,,0.0424,0.5165,3.084,0.1864,0.0481471684128828
dan,slk,57.07,19,11,0.172603013,9543,565,16.890265486725664,0.261917468,0.341614287,0.0544264394459342,0.8333,,,,,0.0393,,3.254,0.1864,0.13724648045023524
dan,ron,61.44,13,17,0.203531877,8795,565,15.56637168141593,0.167303215,0.341614287,0.2603621784408332,0.8889,0.4225,0.4225,,,0.0577,,3.096,0.1864,0.058102649754776636
dan,hrv,60.7,16,14,0.2030330239999999,7832,565,13.861946902654868,0.216688845,0.341614287,0.1337302752394328,0.875,0.4448,0.4581,,,0.0493,0.4924,3.295,0.1864,0.04691619383296297
dan,ara,36.08,27,3,0.098772823,6984,565,12.361061946902655,0.1033986809999999,0.341614287,0.4862598013061325,1.0,0.5726,0.5956,,,0.1635,0.6236,3.229,0.5574,0.06691882475604427
dan,lav,61.09,15,15,0.168512421,6475,565,11.460176991150442,0.268650981,0.341614287,0.0456180751952285,0.75,0.4498,0.4797,,,0.0395,0.5309,3.084,0.1864,0.05515115985542063
dan,heb,38.16,26,4,0.1495560209999999,5725,565,10.132743362831858,0.117344567,0.341614287,0.4309920216356016,1.0,0.5353,0.5673,,,0.1346,0.6292,3.227,0.6035,0.07744686476707663
dan,ukr,61.44,13,17,0.151351891,5090,565,9.008849557522124,0.31926283,0.341614287,0.0042809447770892,0.8333,0.4844,0.4888,,,0.0524,0.4934,3.12,0.3918,0.05752969943027053
dan,ind,51.11,22,8,0.178988327,5036,565,8.913274336283186,0.197096308,0.341614287,0.1789664849291753,1.0,0.6121,0.6487,,,0.4009,0.8019,3.24,0.4161,0.08044305650961137
dan,swe,69.14,2,28,0.370647511,4807,565,8.507964601769912,0.193727962,0.341614287,0.1874062120749537,0.2857,0.2959,0.3706,,,0.0301,0.5648,2.871,0.0,0.05302953188554549
dan,zho,41.79,24,6,0.130599621,4497,565,7.95929203539823,0.178585916,0.341614287,0.2277478716799781,1.0,0.6091,0.652,,,0.2832,0.8234,3.1,0.5126,0.12445959403924245
swe,ces,65.49,8,22,0.178142023,114304,1219,93.76866283839212,0.091965586,0.251607204,0.4025743480753002,0.8571,0.5113,0.5288,0.3125,0.573,0.0459,0.5225,3.113,0.1864,0.08910588378558781
swe,rus,63.94,12,18,0.109338961,55398,1219,45.44544708777686,0.123916395,0.251607204,0.2575568670914048,0.8,0.5354,0.5534,0.3125,0.578,0.1338,0.5739,3.08,0.3918,0.10436150187028281
swe,nor,79.52,1,29,0.450458851,34170,1219,28.031173092698932,0.106159434,0.251607204,0.3341704094629309,0.3333,0.2455,0.4042,0.2163,0.4852,0.017,,2.844,0.0,0.07183901608612309
swe,spa,66.28,6,24,0.164057516,31546,1219,25.878589007383106,0.0791871859999999,0.251607204,0.4696012334016684,0.9231,0.4096,0.5366,0.5,0.6215,0.1022,,3.08,0.1864,0.09695521003745933
swe,kor,19.26,29,1,0.104922216,30426,1219,24.95980311730927,0.294432976,0.251607204,0.028971051475662,1.0,0.6606,0.5938,0.3824,0.5026,0.2862,0.6244,3.129,0.3141,0.1274520054625673
swe,est,58.43,20,10,0.123374393,23460,1219,19.245283018867923,0.221928097,0.251607204,0.0139141126709921,1.0,0.5314,0.5636,,,0.0172,0.6287,3.225,,0.0824641081222478
swe,pol,56.91,21,9,0.128870786,22646,1219,18.57752255947498,0.223329008,0.251607204,0.0126315677953413,0.8333,0.5429,0.5549,0.303,0.5444,0.0366,0.6285,3.197,0.1864,0.10711626872218372
swe,nld,68.49,4,26,0.1929135789999999,19452,1219,15.957342083675144,0.133302703,0.251607204,0.2210835313123367,0.7,0.3318,0.4002,0.2804,0.46,0.0477,0.4899,2.965,0.1864,0.053696115059020166
swe,por,63.55,13,17,0.1566472,19763,1219,16.212469237079574,0.095460698,0.251607204,0.3851397978836476,0.9333,0.4297,0.4707,0.303,0.493,0.1005,0.5758,3.14,0.1864,0.06351091677682186
swe,lat,45.74,24,6,0.01967905,17140,1219,14.060705496308447,0.158874645,0.251607204,0.135837082655773,0.8333,0.5809,0.5699,0.3824,0.5416,0.0826,0.6108,3.166,0.1864,0.09417069685144952
swe,fra,66.19,7,23,0.153751779,16032,1219,13.151763740771123,0.118520741,0.251607204,0.2797831934519151,0.9375,0.4223,0.4508,0.3333,0.4845,0.0676,0.4884,3.158,0.1864,0.07009374872985152
swe,deu,66.63,5,25,0.154831428,14613,1219,11.987694831829367,0.187631727,0.251607204,0.0646518448491033,0.5714,0.3065,0.3756,0.2804,0.426,0.0527,,3.053,0.1864,0.06957065286883535
swe,hin,32.35,27,3,0.101732345,14963,1219,12.27481542247744,0.060393443,0.251607204,0.577553399170976,0.875,0.5734,0.5686,0.4407,0.5473,0.2326,0.6662,3.115,0.3918,0.11878213511914126
swe,cat,62.87,15,15,0.176915149,14832,1219,12.167350287120591,0.074013319,0.251607204,0.498207054132738,0.9091,0.4594,0.4855,0.303,0.5094,0.0904,0.5613,3.092,0.1864,0.0731665978696211
swe,ita,64.73,10,20,0.155420327,13685,1219,11.226415094339623,0.102554534,0.251607204,0.3509404080720749,0.9,0.4674,0.5132,0.3824,0.5422,0.0774,0.6023,3.148,0.1864,0.07296704488521677
swe,eng,72.94,2,28,0.148255386,14545,1219,11.931911402789172,0.0961556319999999,0.251607204,0.3817192774656391,0.7,0.3466,0.4717,0.3613,0.5242,0.0557,0.7233,2.857,0.0,0.1669703985439953
swe,fin,50.48,22,8,0.124846641,13581,1219,11.14109926168991,0.302519355,0.251607204,0.0409446109437805,1.0,0.5518,0.5087,0.0,0.4418,0.0286,0.6287,3.21,0.1864,0.08577311590348646
swe,bul,63.28,14,16,0.104774991,10022,1219,8.22149302707137,0.201446082,0.251607204,0.0397455344392908,0.8571,0.4224,0.4803,0.3125,0.5343,0.0778,,3.102,0.1864,0.08880643349236428
swe,slv,61.44,17,13,0.129655985,9290,1219,7.621000820344545,0.237767323,0.251607204,0.0030256491648862,0.8333,0.5118,0.5333,0.3125,0.5107,0.0623,0.6704,3.113,0.1864,0.08836338318299786
swe,slk,58.66,19,11,0.120429896,9543,1219,7.828547990155865,0.261917468,0.251607204,0.0016791652122757,0.8333,,,,,0.0516,,3.28,0.1864,0.15641975681808606
swe,ron,65.21,9,21,0.140207096,8795,1219,7.2149302707137,0.167303215,0.251607204,0.1122664799586025,0.8889,0.4356,0.5041,0.4327,0.551,0.0639,,3.127,0.1864,0.08806662447500258
swe,hrv,64.56,11,19,0.143446042,7832,1219,6.424938474159147,0.216688845,0.251607204,0.0192602317330665,0.875,0.517,0.5474,0.3125,0.566,0.0667,0.6472,3.316,0.1864,0.08591109870575409
swe,ara,32.29,28,2,0.0773911759999999,6984,1219,5.729286300246104,0.1033986809999999,0.251607204,0.3469766224818933,1.0,0.5681,0.5703,,,0.1632,0.5553,3.252,0.5574,0.09494021787244156
swe,lav,60.49,18,12,0.115816852,6475,1219,5.311730926989336,0.268650981,0.251607204,0.0045886564471593,0.75,0.5351,0.5351,0.3125,,0.0216,0.5758,3.113,0.1864,0.10227365904732222
swe,heb,36.78,26,4,0.10227217,5725,1219,4.696472518457752,0.117344567,0.251607204,0.2847503077998001,1.0,0.4921,0.5464,0.5,0.6144,0.1394,0.5174,3.25,0.6035,0.09168502778354903
swe,ukr,62.84,16,14,0.103253668,5090,1219,4.175553732567678,0.31926283,0.251607204,0.0723038945070191,0.8333,0.515,0.5151,0.3824,0.5227,0.0563,0.526,3.146,0.3918,0.07674807389768756
swe,ind,50.13,23,7,0.126269814,5036,1219,4.131255127153405,0.197096308,0.251607204,0.046937558752096,1.0,0.552,0.5555,0.303,0.5303,0.3878,0.8136,3.264,0.4161,0.09953411431467096
swe,dan,70.97,3,27,0.362860087,4947,1219,4.058244462674323,0.203165045,0.251607204,0.0370681437319328,0.2857,0.2959,0.3706,,,0.0301,0.5648,2.871,0.0,0.05302953188554549
swe,zho,45.32,25,5,0.10178142,4497,1219,3.6890894175553735,0.178585916,0.251607204,0.0842272914148995,1.0,0.6458,0.6372,0.4054,0.5902,0.2593,0.889,3.127,0.5126,0.12414221702746453
zho,ces,13.14,10,20,0.145937396,114304,500,228.608,0.091965586,0.3375790879999999,0.5293627815779175,1.0,0.6451,0.6763,0.5207,0.6367,0.2837,0.8694,3.07,0.4848,0.15643530734713695
zho,rus,11.88,16,14,0.143939394,55398,500,110.796,0.123916395,0.3375790879999999,0.400595738260119,1.0,0.5787,0.6315,0.4949,0.6065,0.1449,0.8043,3.041,0.5641,0.13363989309876145
zho,nor,21.85,1,29,0.143273393,34170,500,68.34,0.106159434,0.3375790879999999,0.4699475704706116,1.0,0.501,0.5415,0.4034,0.5859,0.2709,,3.11,0.5126,0.11948692204095701
zho,spa,13.07,11,19,0.149017649,31546,500,63.092,0.0791871859999999,0.3375790879999999,0.5858773740903327,1.0,0.5659,0.5671,0.4498,0.5941,0.3363,,3.018,0.4848,0.13077679545220122
zho,kor,8.02,26,4,0.1474358969999999,30426,500,60.852,0.294432976,0.3375790879999999,0.0163354936012278,1.0,0.4808,0.5489,0.4498,0.5505,0.0436,0.8044,3.035,0.4235,0.11245887972824986
zho,est,17.17,3,27,0.139277389,23460,500,46.92,0.221928097,0.3375790879999999,0.1173674437934058,1.0,0.6162,0.6695,,,0.2471,0.7911,3.107,,0.1086638779243585
zho,pol,10.3,21,9,0.123459873,22646,500,45.292,0.223329008,0.3375790879999999,0.1145412595634031,1.0,0.5513,0.5893,0.4034,0.552,0.2726,0.7695,3.158,0.4848,0.1369804532154596
zho,nld,11.62,17,13,0.143106893,19452,500,38.904,0.133302703,0.3375790879999999,0.3661721046930108,1.0,0.6062,0.6008,0.2736,0.5837,0.2974,0.7911,3.068,0.4848,0.12150527993994753
zho,por,11.28,18,12,0.145854146,19763,500,39.526,0.095460698,0.3375790879999999,0.5144041736118398,1.0,0.5458,0.5969,0.4054,0.5869,0.3376,0.8625,3.084,0.4848,0.1306806165266654
zho,lat,8.58,25,5,0.0001665,17140,500,34.28,0.158874645,0.3375790879999999,0.2802332278727118,1.0,0.6121,0.6383,0.4407,0.6046,0.3066,0.8425,3.123,0.4848,0.1239844107030601
zho,fra,9.28,22,8,0.146853147,16032,500,32.064,0.118520741,0.3375790879999999,0.4210838075181676,1.0,0.6961,0.647,0.2914,0.5726,0.3122,0.86,3.1,0.4848,0.14099366700864402
zho,deu,13.9,7,23,0.146853147,14613,500,29.226,0.187631727,0.3375790879999999,0.1972997715827321,1.0,0.5438,0.5413,0.3021,0.5902,0.2915,,3.18,0.4848,0.12895901151922773
zho,hin,8.87,23,7,0.125124875,14963,500,29.926,0.060393443,0.3375790879999999,0.674202562876847,1.0,0.554,0.5835,0.3789,0.5786,0.1605,0.8886,3.145,0.5337,0.12320812847095164
zho,cat,10.98,19,11,0.13977689,14832,500,29.664,0.074013319,0.3375790879999999,0.6095747072326986,1.0,0.602,0.6065,0.4034,0.5706,0.3246,0.8044,3.033,0.4848,0.1277554202297405
zho,ita,10.7,20,10,0.142773893,13685,500,27.37,0.102554534,0.3375790879999999,0.4847026602177879,1.0,0.5577,0.6205,0.4638,0.6245,0.3036,0.8625,3.086,0.4848,0.13444626391741188
zho,eng,12.7,12,18,0.138444888,14545,500,29.09,0.0961556319999999,0.3375790879999999,0.5114555010179545,1.0,0.5615,0.5878,0.439,0.5926,0.3047,0.786,2.99,0.5126,0.21073317487603827
zho,fin,13.91,6,24,0.1416916419999999,13581,500,27.162,0.302519355,0.3375790879999999,0.0107861421023032,1.0,0.5967,0.6096,0.4034,0.5823,0.2377,0.8446,3.092,0.4848,0.11858954841361014
zho,bul,12.3,15,15,0.134032634,10022,500,20.044,0.201446082,0.3375790879999999,0.1626206893606704,1.0,0.4528,0.5253,0.4949,0.5762,0.2756,,3.06,0.4848,0.11423473176348664
zho,slv,13.42,9,21,0.133366633,9290,500,18.58,0.237767323,0.3375790879999999,0.0874203215731694,1.0,0.5814,0.618,0.5207,0.5945,0.2921,0.7717,3.072,0.4848,0.136299075332034
zho,slk,13.8,8,22,0.12037962,9543,500,19.086,0.261917468,0.3375790879999999,0.0502342821381796,1.0,,,,,0.279,,3.24,0.4848,0.14954145413045972
zho,ron,8.65,24,6,0.141441891,8795,500,17.59,0.167303215,0.3375790879999999,0.2544222916050628,1.0,0.5351,0.5348,0.4208,0.5585,0.2715,,3.07,0.4848,0.12764595935391554
zho,hrv,12.68,13,17,0.133449883,7832,500,15.664,0.216688845,0.3375790879999999,0.1282423388544543,1.0,0.6015,0.6336,0.5184,0.5941,0.2901,0.8456,3.283,0.4848,0.1327797768541812
zho,ara,1.84,29,1,0.082584083,6984,500,13.968,0.1033986809999999,0.3375790879999999,0.4812270616818761,1.0,0.74,0.7842,,,0.2567,0.8691,3.148,0.4235,0.14336151911205886
zho,lav,15.79,5,25,0.129370629,6475,500,12.95,0.268650981,0.3375790879999999,0.041690934679151,1.0,0.6234,0.6587,0.4498,,0.2523,0.8165,3.082,0.4848,0.139573451721703
zho,heb,4.59,28,2,0.13028638,5725,500,11.45,0.117344567,0.3375790879999999,0.4256177359050746,1.0,0.5979,0.6223,0.3498,0.565,0.275,0.879,3.146,0.4544,0.12725852916696256
zho,ukr,12.44,14,16,0.133116883,5090,500,10.18,0.31926283,0.3375790879999999,0.0029438957967449,1.0,0.5354,0.5927,0.4638,0.5883,0.2677,0.806,3.111,0.5641,0.12555359135177324
zho,ind,4.98,27,3,0.144105894,5036,500,10.072,0.197096308,0.3375790879999999,0.1731789549625767,1.0,0.5717,0.5545,0.439,0.5185,0.2096,0.7837,3.195,0.3245,0.09665274664216228
zho,dan,16.06,4,26,0.13036963,4947,500,9.894,0.203165045,0.3375790879999999,0.1585397676912308,1.0,0.6091,0.652,,,0.2832,0.8234,3.1,0.5126,0.12445959403924245
zho,swe,18.38,2,28,0.131202131,4807,500,9.614,0.193727962,0.3375790879999999,0.1815831142722718,1.0,0.6458,0.6372,0.4054,0.5902,0.2593,0.889,3.127,0.5126,0.12414221702746453
