,Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHICAL,Unnamed: 18,GEOGRAPHIC
540,slv,slk,63.35,3,27,0.235555371,9543,1898,5.027924130663857,0.261917468,0.321766562,0.0345965936319616,0.5903,0.6175,0.7592,0.8425,1.263,0.0197,0.1298,0.025862799918174396
541,slv,ron,55.03,13,17,0.1264320109999999,8795,1898,4.633825079030559,0.167303215,0.321766562,0.2304459404081643,0.8989,0.5045,0.5646,0.4717,0.3702,0.0362,0.0056,0.04612807443112029
542,slv,hrv,65.51,2,28,0.374647186,7832,1898,4.1264488935721815,0.216688845,0.321766562,0.1066447391729252,0.359,0.5969,0.6158,0.0,0.2948,0.0099,0.4322,0.01858181172757034
543,slv,ara,33.07,26,4,0.046280923,6984,1898,3.679662802950474,0.1033986809999999,0.321766562,0.4605700563873497,1.0,0.3674,0.5884,0.8425,1.263,1.0,0.0043,0.15071783018813117
544,slv,lav,52.31,19,11,0.126348996,6475,1898,3.4114857744994733,0.268650981,0.321766562,0.0272497205112233,0.6545,0.2622,0.5251,0.6522,1.263,0.0672,0.5108,0.07452951082376182
545,slv,heb,30.12,28,2,0.0811887759999999,5725,1898,3.0163329820864067,0.117344567,0.321766562,0.4036206935260771,1.0,0.3472,0.3833,0.3871,0.5333,0.1209,0.2251,0.13066843476299803
546,slv,ukr,61.72,5,25,0.087290387,5090,1898,2.6817702845100104,0.31926283,0.321766562,6.054717151393151e-05,0.5903,0.2384,0.2762,0.14,0.3794,0.0378,0.226,0.07341516783041674
547,slv,ind,42.99,23,7,0.098414411,5036,1898,2.6533192834562698,0.197096308,0.321766562,0.1501218363367819,1.0,0.4626,0.4959,0.6754,0.4145,0.5483,0.4786,0.5589866538567816
548,slv,dan,50.87,21,9,0.111157231,4947,1898,2.6064278187565857,0.203165045,0.321766562,0.1358622077663447,0.8831,0.3139,0.5586,0.8425,1.263,0.0515,0.0314,0.06070177993542806
549,slv,swe,55.79,11,19,0.0981653659999999,4807,1898,2.5326659641728133,0.193727962,0.321766562,0.1583434172291881,0.8831,0.3453,0.3707,0.195,0.4835,0.0757,0.3029,0.0975361544542869
550,slv,zho,35.54,25,5,0.077951187,4497,1898,2.369336143308746,0.178585916,0.321766562,0.1980098590638468,1.0,0.3426,0.394,0.7594,0.5612,1.0,0.4437,0.3614674212953813
551,slk,ces,87.98,1,29,0.485108996,114304,1061,107.73232799245994,0.091965586,0.464307645,0.6430911350608838,0.2677,0.6028,0.7515,0.8425,1.2528,0.0153,0.1781,0.009283941004555447
552,slk,rus,73.86,4,26,0.15950261,55398,1061,52.21300659754948,0.123916395,0.464307645,0.5374587111246487,0.5319,0.6508,0.796,1.1251,1.2423,0.1843,0.3265,0.19284319045527365
553,slk,nor,57.41,19,11,0.196806877,34170,1061,32.205466540999055,0.106159434,0.464307645,0.5949958042115601,0.8718,0.3728,0.5641,1.1101,1.3461,0.0696,0.3598,0.07185096306660799
554,slk,spa,61.35,10,20,0.2200644769999999,31546,1061,29.732327992459943,0.0791871859999999,0.464307645,0.6879890276670428,0.9176,0.4606,0.58,1.3012,1.2476,0.0904,0.1483,0.4431799233431002
555,slk,kor,19.86,29,1,0.15128953,30426,1061,28.676720075400567,0.294432976,0.464307645,0.1338583840773104,1.0,0.654,0.7813,1.1892,1.2579,0.4085,0.4717,0.40147018948612784
556,slk,est,57.16,20,10,0.189361375,23460,1061,22.11121583411876,0.221928097,0.464307645,0.2725086381689973,0.9766,0.5103,0.4834,0.0,0.0,0.0625,0.4573,0.06324839837453217
557,slk,pol,73.28,5,25,0.257291986,22646,1061,21.344015080113103,0.223329008,0.464307645,0.2693676380455534,0.4097,0.6755,0.8191,1.1101,1.273,0.0183,0.4743,0.025940024668929935
558,slk,nld,60.48,12,18,0.195809027,19452,1061,18.333647502356268,0.133302703,0.464307645,0.5082264771877633,0.9047,0.6259,0.7778,0.9525,1.3287,0.0525,0.4762,0.05505759801396527
559,slk,por,59.71,14,16,0.2093951489999999,19763,1061,18.626767200754006,0.095460698,0.464307645,0.6310746238240643,0.9139,0.6546,0.7913,0.9005,1.3016,0.0963,0.3172,0.45200789663899765
560,slk,lat,45.06,24,6,0.035769113,17140,1061,16.154571159283694,0.158874645,0.464307645,0.4327332302949891,0.8718,0.6056,0.7179,1.0848,0.9932,0.0444,0.4404,0.04913913746286928
561,slk,fra,59.62,16,14,0.232038686,16032,1061,15.110273327049953,0.118520741,0.464307645,0.5546326261838536,0.9176,0.6489,0.813,1.2677,1.3331,0.062,0.1518,0.1374414275921836
562,slk,deu,59.76,13,17,0.1858305189999999,14613,1061,13.772855796418472,0.187631727,0.464307645,0.3550839563029296,0.8831,0.4297,0.5873,1.2237,1.3198,0.0232,0.0863,0.047528448210581394
563,slk,hin,31.58,28,2,0.136321768,14963,1061,14.10273327049953,0.060393443,0.464307645,0.7567746539887527,0.8919,0.65,0.8214,1.2677,1.4001,0.2819,0.1609,0.30331152404148853
564,slk,cat,60.8,11,19,0.198111759,14832,1061,13.979264844486334,0.074013319,0.464307645,0.7065986546867244,0.9097,0.6228,0.7728,1.1421,1.2875,0.0705,0.3182,0.10772844100436366
565,slk,ita,64.53,9,21,0.207936752,13685,1061,12.898209236569274,0.102554534,0.464307645,0.6070338093364069,0.9047,0.6521,0.7773,0.8723,1.2579,0.0387,0.0206,0.0614840078349993
566,slk,eng,57.99,17,13,0.208857845,14545,1061,13.708765315739868,0.0961556319999999,0.464307645,0.6286988846101719,0.9047,0.6843,0.823,1.2006,1.3375,0.0735,0.1033,0.28514285475196643
567,slk,fin,52.6,22,8,0.166487565,13581,1061,12.80018850141376,0.302519355,0.464307645,0.1214178394249579,1.0,0.6357,0.7818,1.2141,1.2827,0.0923,0.4718,0.08809217545527472
568,slk,bul,72.25,7,23,0.15059871,10022,1061,9.445805843543829,0.201446082,0.464307645,0.3205106779176552,0.631,0.4219,0.5666,1.0582,1.2922,0.0376,0.2487,0.046525636081646296
569,slk,slv,74.57,2,28,0.295210316,9290,1061,8.755890669180019,0.237767323,0.464307645,0.2380561238137825,0.5903,0.6175,0.7592,0.8425,1.263,0.0197,0.1298,0.025862799918174372
570,slk,ron,65.3,8,22,0.209548664,8795,1061,8.289349670122526,0.167303215,0.464307645,0.4091797994659021,0.8989,0.4022,0.5521,1.0549,1.2779,0.0237,0.1269,0.03452725078315745
571,slk,hrv,74.5,3,27,0.29474977,7832,1061,7.381715362865221,0.216688845,0.464307645,0.2844170058279311,0.6614,0.1441,0.4315,0.8425,1.2476,0.02,0.4036,0.030360827824003796
572,slk,ara,40.38,25,5,0.119972367,6984,1061,6.582469368520264,0.1033986809999999,0.464307645,0.6042041009885217,1.0,0.5658,0.5251,0.0,0.0,1.0,0.1274,0.1428673366076939
573,slk,lav,55.18,21,9,0.163340497,6475,1061,6.102733270499529,0.268650981,0.464307645,0.1775732812282368,0.6545,0.6091,0.5933,1.1515,0.0,0.0496,0.4953,0.05291631384881002
574,slk,heb,37.86,27,3,0.146146761,5725,1061,5.395852968897267,0.117344567,0.464307645,0.5584121442787517,1.0,0.6041,0.7375,0.9198,1.2261,0.1186,0.2893,0.12996763369472167
575,slk,ukr,73.02,6,24,0.152978201,5090,1061,4.797360980207351,0.31926283,0.464307645,0.0975871753980592,0.5903,0.5965,0.7342,0.8723,1.2579,0.0208,0.2781,0.054057411519562566
576,slk,ind,48.92,23,7,0.177540682,5036,1061,4.746465598491989,0.197096308,0.464307645,0.3312059201552811,1.0,0.5255,0.6696,1.2006,1.263,0.5339,0.4601,0.5426308613459934
577,slk,dan,59.64,15,15,0.157813939,4947,1061,4.6625824693685205,0.203165045,0.464307645,0.3163324743365296,0.8831,0.6189,0.5448,0.0,0.0,0.0477,0.1313,0.04841611079928418
578,slk,swe,57.6,18,12,0.152210623,4807,1061,4.530631479736098,0.193727962,0.464307645,0.3396086146419917,0.8831,0.6214,0.7634,0.9005,1.3198,0.0627,0.3243,0.0776534534929926
579,slk,zho,40.19,26,4,0.152978201,4497,1061,4.238454288407163,0.178585916,0.464307645,0.3786821811808367,1.0,0.6499,0.781,1.2832,1.3108,1.0,0.4939,0.34061261782370317
580,ron,ces,58.58,7,23,0.22941681,114304,729,156.79561042524006,0.091965586,0.352548395,0.5463287292486004,0.9078,0.4775,0.5546,0.4717,0.4225,0.0389,0.1218,0.043421594776155724
581,ron,rus,54.06,13,17,0.144327371,55398,729,75.9917695473251,0.123916395,0.352548395,0.4205683117715694,0.8869,0.5051,0.5861,0.4544,0.4019,0.1729,0.2941,0.18467194683757432
582,ron,nor,51.19,17,13,0.2343788289999999,34170,729,46.8724279835391,0.106159434,0.352548395,0.4884330113714571,0.8989,0.2036,0.2468,0.4862,0.5662,0.0888,0.399,0.0986752228503052
583,ron,spa,61.47,3,27,0.302621906,31546,729,43.27297668038409,0.0791871859999999,0.352548395,0.601223973302968,0.5804,0.2675,0.2742,0.6496,0.48,0.1069,0.1304,0.46609888202432714
584,ron,kor,12.72,29,1,0.138875276,30426,729,41.73662551440329,0.294432976,0.352548395,0.0271734801605527,1.0,0.5299,0.5833,0.6162,0.5349,0.3995,0.4157,0.38728693337042386
585,ron,est,38.29,25,5,0.163991669,23460,729,32.181069958847736,0.221928097,0.352548395,0.1372725991357709,0.9705,0.5194,0.7178,1.0549,1.2779,0.0732,0.4796,0.07266870791414985
586,ron,pol,52.61,15,15,0.16503308,22646,729,31.064471879286693,0.223329008,0.352548395,0.1343438744842952,0.8989,0.54,0.6113,0.3729,0.4575,0.0365,0.4318,0.045684325781805715
587,ron,nld,50.09,18,12,0.216981132,19452,729,26.68312757201646,0.133302703,0.352548395,0.3867449517171671,0.9248,0.5235,0.5666,0.4407,0.4444,0.0761,0.4614,0.08548665694710594
588,ron,por,60.74,4,26,0.269970595,19763,729,27.10973936899863,0.095460698,0.352548395,0.5317715565113051,0.5582,0.519,0.5717,0.4565,0.3999,0.115,0.2885,0.4703961148141477
589,ron,lat,42.37,24,6,0.0962386669999999,17140,729,23.511659807956104,0.158874645,0.352548395,0.3017894402637757,0.4196,0.5539,0.6104,0.4667,0.6806,0.0531,0.3636,0.06297309089741049
590,ron,fra,62.13,2,28,0.284489096,16032,729,21.991769547325102,0.118520741,0.352548395,0.4406531453458268,0.5804,0.5257,0.5786,0.5195,0.4122,0.0841,0.1263,0.15020650237066743
591,ron,deu,48.95,20,10,0.174589561,14613,729,20.045267489711936,0.187631727,0.352548395,0.2188223207109912,0.9078,0.2473,0.2511,0.4862,0.4308,0.0458,0.0533,0.07221639436509562
592,ron,hin,22.07,28,2,0.1234991419999999,14963,729,20.52537722908093,0.060393443,0.352548395,0.6867347439468384,0.9147,0.526,0.5704,0.5195,0.4686,0.2602,0.1255,0.2745908818438047
593,ron,cat,59.34,6,24,0.29980397,14832,729,20.34567901234568,0.074013319,0.352548395,0.6241979008696219,0.5319,0.5504,0.5837,0.4093,0.3479,0.0864,0.2998,0.13122883690614826
594,ron,ita,63.47,1,29,0.263722127,13685,729,18.77229080932785,0.102554534,0.352548395,0.5028300271922674,0.5,0.5119,0.5651,0.439,0.3589,0.0493,0.1169,0.07282625279079413
595,ron,eng,54.57,12,18,0.201298701,14545,729,19.9519890260631,0.0961556319999999,0.352548395,0.5289005776281959,0.9248,0.5563,0.5903,0.4667,0.4749,0.0972,0.0247,0.2879765684844349
596,ron,fin,35.29,26,4,0.168034795,13581,729,18.62962962962963,0.302519355,0.352548395,0.0201375603505539,1.0,0.4968,0.554,0.5331,0.4524,0.1021,0.4919,0.10114932025433748
597,ron,bul,59.41,5,25,0.136608674,10022,729,13.747599451303156,0.201446082,0.352548395,0.1836981323963765,0.9078,0.2117,0.2257,0.3824,0.4672,0.0171,0.1923,0.019580860085190187
598,ron,slv,58.35,8,22,0.180225435,9290,729,12.743484224965709,0.237767323,0.352548395,0.1059993175888018,0.8989,0.5045,0.5646,0.4717,0.3702,0.0362,0.0056,0.04612807443112033
599,ron,slk,56.84,10,20,0.1617863269999999,9543,729,13.090534979423868,0.261917468,0.352548395,0.0660868969565487,0.8989,0.4022,0.5521,1.0549,1.2779,0.0237,0.1269,0.034527250783157465
600,ron,hrv,56.97,9,21,0.195724087,7832,729,10.743484224965709,0.216688845,0.352548395,0.1485056099266752,0.9147,0.3645,0.332,0.4717,0.4125,0.0294,0.4292,0.04474442602062093
601,ron,ara,46.58,21,9,0.086927224,6984,729,9.580246913580249,0.1033986809999999,0.352548395,0.4994399773546525,1.0,0.4826,0.7047,1.0549,1.2779,1.0,0.0013,0.11232703865944607
602,ron,lav,44.95,22,8,0.154680225,6475,729,8.882030178326474,0.268650981,0.352548395,0.0566317087125493,0.8691,0.4714,0.6905,0.4788,1.2779,0.0579999999999999,0.5097,0.06224385464791894
603,ron,heb,43.87,23,7,0.133116883,5725,729,7.8532235939643344,0.117344567,0.352548395,0.4450935365481518,1.0,0.4337,0.5241,0.5945,0.5104,0.0967,0.2227,0.10233937818717385
604,ron,ukr,56.74,11,19,0.138875276,5090,729,6.982167352537723,0.31926283,0.352548395,0.0089140359795033,0.8989,0.4499,0.5096,0.439,0.3314,0.0099,0.2231,0.0344466554402245
605,ron,ind,52.0,16,14,0.166074492,5036,729,6.908093278463649,0.197096308,0.352548395,0.1944265770050751,1.0,0.3861,0.4175,0.5187,0.3702,0.5123,0.4765,0.5153996612049593
606,ron,dan,52.62,14,16,0.190762068,4947,729,6.7860082304526745,0.203165045,0.352548395,0.1795423499867508,0.9078,0.5315,0.7198,1.0549,1.2779,0.0702,0.036,0.0785997306524029
607,ron,swe,49.01,19,11,0.184391081,4807,729,6.593964334705076,0.193727962,0.352548395,0.2029435568699906,0.9078,0.5256,0.566,0.5032,0.522,0.0778,0.2996,0.09851337062168582
608,ron,zho,27.94,27,3,0.137711345,4497,729,6.168724279835391,0.178585916,0.352548395,0.2434858300033944,1.0,0.5535,0.5676,0.5354,0.5284,1.0,0.4442,0.32047183805032736
609,hrv,ces,70.42,2,28,0.330845347,114304,1057,108.14001892147589,0.091965586,0.350038386,0.5435670493352902,0.6936,0.5775,0.6072,0.0,0.3314,0.0267,0.3543,0.032497979959162135
610,hrv,rus,66.71,4,26,0.1290625269999999,55398,1057,52.41059602649007,0.123916395,0.350038386,0.4173056417375989,0.6162,0.6291,0.6695,0.5922,0.3936,0.2005,0.2248,0.21370093687926314
611,hrv,nor,54.77,15,15,0.201526913,34170,1057,32.327341532639544,0.106159434,0.350038386,0.4854195852409835,0.8919,0.343,0.339,0.6466,0.5288,0.0853,0.0683,0.09017832356155883
612,hrv,spa,56.84,11,19,0.1960675589999999,31546,1057,29.84484389782403,0.0791871859999999,0.350038386,0.5987288464928247,0.9304,0.4341,0.3957,0.7993,0.4045,0.0776,0.4806,0.4304577030730074
613,hrv,kor,17.44,29,1,0.12599164,30426,1057,28.785241248817407,0.294432976,0.350038386,0.0252349674731572,1.0,0.6362,0.6568,0.7252,0.5146,0.4261,0.4485,0.41533212615761594
614,hrv,est,49.07,21,9,0.155250363,23460,1057,22.19489120151372,0.221928097,0.350038386,0.13394813662916,0.9724,0.4878,0.6819,0.8425,1.2476,0.0822,0.1037,0.08460210998690398
615,hrv,pol,59.72,7,23,0.216923996,22646,1057,21.424787133396404,0.223329008,0.350038386,0.1310346559400591,0.6614,0.6516,0.6875,0.5641,0.4275,0.0375,0.2478,0.043625248235570846
616,hrv,nld,57.21,10,20,0.176192101,19452,1057,18.40302743614001,0.133302703,0.350038386,0.3833800344683232,0.9196,0.6038,0.6173,0.2677,0.4516,0.0574,0.168,0.05645201764288219
617,hrv,por,55.4,14,16,0.170647445,19763,1057,18.69725638599811,0.095460698,0.350038386,0.5289435561542235,0.9273,0.6351,0.6425,0.195,0.3596,0.0861,0.2235,0.43747872997718656
618,hrv,lat,39.76,23,7,0.032244306,17140,1057,16.21570482497635,0.158874645,0.350038386,0.2982494809016099,0.8919,0.5724,0.625,0.5931,0.6871,0.0254,0.4436,0.03939996775834175
619,hrv,fra,56.06,12,18,0.17329182,16032,1057,15.167455061494795,0.118520741,0.350038386,0.4374584873853859,0.9304,0.6307,0.6575,0.7028,0.4579,0.0586,0.4813,0.12086182125208313
620,hrv,deu,55.82,13,17,0.150771987,14613,1057,13.824976348155156,0.187631727,0.350038386,0.215266435250465,0.9014,0.3991,0.3725,0.6466,0.4786,0.0253,0.4063,0.05075166455781296
621,hrv,hin,27.55,28,2,0.106073531,14963,1057,14.156102175969725,0.060393443,0.350038386,0.6847003588652635,0.9087,0.6358,0.6529,0.7028,0.5034,0.2881,0.3471,0.31497335370979207
622,hrv,cat,54.53,16,14,0.192911371,14832,1057,14.032166508987702,0.074013319,0.350038386,0.6218214549326658,0.9237,0.5992,0.6228,0.5931,0.3559,0.057,0.2025,0.09502955143341268
623,hrv,ita,58.39,8,22,0.219696323,13685,1057,12.947019867549669,0.102554534,0.350038386,0.4998761183095817,0.9196,0.6235,0.6369,0.14,0.3992,0.0205,0.4159,0.03725532822881815
624,hrv,eng,52.29,18,12,0.165358697,14545,1057,13.760643330179754,0.0961556319999999,0.350038386,0.5260597279459718,0.9196,0.6671,0.672,0.6351,0.4829,0.0777,0.4247,0.27883601399752383
625,hrv,fin,46.69,22,8,0.154738548,13581,1057,12.848628192999056,0.302519355,0.350038386,0.0184290864227427,1.0,0.6149,0.6348,0.6522,0.4212,0.1119,0.136,0.11142560377550587
626,hrv,bul,63.85,5,25,0.125778384,10022,1057,9.48155156102176,0.201446082,0.350038386,0.1802026976324614,0.5765,0.3881,0.3525,0.5319,0.4148,0.0342,0.3139,0.05029375126272769
627,hrv,slv,70.94,1,29,0.3753731979999999,9290,1057,8.789025543992432,0.237767323,0.350038386,0.102873691419624,0.359,0.5969,0.6158,0.0,0.2948,0.0099,0.4322,0.018581811727570396
628,hrv,slk,62.9,6,24,0.2100998039999999,9543,1057,9.028382213812677,0.261917468,0.350038386,0.0633762707159947,0.6614,0.1441,0.4315,0.8425,1.2476,0.02,0.4036,0.03036082782400379
629,hrv,ron,57.69,9,21,0.1750405189999999,8795,1057,8.320719016083254,0.167303215,0.350038386,0.2725291380113261,0.9147,0.3645,0.332,0.4717,0.4125,0.0294,0.4292,0.044744426020620925
630,hrv,ara,35.54,25,5,0.079117973,6984,1057,6.607379375591296,0.1033986809999999,0.350038386,0.4964718616549075,1.0,0.5493,0.719,0.8425,1.2476,1.0,0.43,0.15031725517229752
631,hrv,lav,50.7,20,10,0.145355284,6475,1057,6.125827814569536,0.268650981,0.350038386,0.0540608733591575,0.7125,0.588,0.7433,0.6522,1.2476,0.0696,0.1978,0.07411794073813313
632,hrv,heb,30.54,27,3,0.123645824,5725,1057,5.416272469252601,0.117344567,0.350038386,0.4419145993141529,1.0,0.5809,0.6143,0.3871,0.5563,0.1111,0.3114,0.12527172852349736
633,hrv,ukr,66.8,3,27,0.122025079,5090,1057,4.815515610217597,0.31926283,0.350038386,0.0077300173763768,0.6614,0.5733,0.5888,0.14,0.3992,0.0332,0.2961,0.07178907135527703
634,hrv,ind,38.66,24,6,0.14091956,5036,1057,4.764427625354777,0.197096308,0.350038386,0.1909073405978421,1.0,0.5037,0.5032,0.6754,0.3561,0.5402,0.1026,0.5514492788581578
635,hrv,dan,54.31,17,13,0.1726094,4947,1057,4.680227057710502,0.203165045,0.350038386,0.1760575292739679,0.9014,0.6001,0.738,0.8425,1.2476,0.0599,0.448,0.06635554825101218
636,hrv,swe,52.21,19,11,0.1454405869999999,4807,1057,4.547776726584674,0.193727962,0.350038386,0.1994088995936318,0.9014,0.6027,0.6119,0.195,0.5344,0.0811,0.2102,0.10134133101453856
637,hrv,zho,33.22,26,4,0.110978418,4497,1057,4.2544938505203405,0.178585916,0.350038386,0.2399143066954041,1.0,0.6261,0.6293,0.7594,0.5599,1.0,0.3076,0.35543263789833957
638,ara,ces,49.71,1,29,0.057564393,114304,680,168.09411764705882,0.091965586,0.231955845,0.3642377820170319,1.0,0.3913,0.59,0.8425,1.2528,1.0,0.1229,0.15033662007490134
639,ara,rus,41.73,4,26,0.055972262,55398,680,81.46764705882353,0.123916395,0.231955845,0.2169472192813832,1.0,0.409,0.6116,1.1251,1.2423,1.0,0.2949,0.20494225583818895
640,ara,nor,29.86,20,10,0.067187942,34170,680,50.25,0.106159434,0.231955845,0.2941208823601394,1.0,0.4963,0.7331,1.1101,1.3461,1.0,0.3998,0.20368882486723996
641,ara,spa,37.66,8,22,0.068497028,31546,680,46.39117647058824,0.0791871859999999,0.231955845,0.4337683809981438,1.0,0.4948,0.7113,1.3012,1.2476,1.0,0.1295,0.5609791973922159
642,ara,kor,6.62,29,1,0.049391452,30426,680,44.74411764705882,0.294432976,0.231955845,0.0725490141004371,1.0,0.4542,0.6429,1.1892,1.2579,1.0,0.4151,0.3643794368452893
643,ara,est,21.66,26,4,0.053743278,23460,680,34.5,0.221928097,0.231955845,0.0018689435395625,0.9744,0.409,0.3476,0.0,0.0,1.0,0.4802,0.1644803597495544
644,ara,pol,34.65,15,15,0.0413246529999999,22646,680,33.30294117647059,0.223329008,0.231955845,0.0013832240879942,1.0,0.3946,0.6199,1.1101,1.273,1.0,0.4321,0.15480263293433158
645,ara,nld,30.07,18,12,0.065666572,19452,680,28.605882352941176,0.133302703,0.231955845,0.1808886018319599,1.0,0.4141,0.6392,0.9525,1.3287,1.0,0.4618,0.1961481560491299
646,ara,por,37.24,10,20,0.068673932,19763,680,29.063235294117646,0.095460698,0.231955845,0.3462771064410333,1.0,0.3875,0.6069,0.9005,1.3016,1.0,0.2893,0.5356473539316385
647,ara,lat,29.9,19,11,0.0,17140,680,25.205882352941178,0.158874645,0.231955845,0.0992660403276888,1.0,0.4031,0.5618,1.0848,0.9932,1.0,0.363,0.14850742358296623
648,ara,fra,35.77,14,16,0.068426267,16032,680,23.576470588235296,0.118520741,0.231955845,0.2391576656572363,1.0,0.3999,0.645,1.2677,1.3331,1.0,0.1254,0.22457043861804285
649,ara,deu,25.31,22,8,0.056786018,14613,680,21.48970588235294,0.187631727,0.231955845,0.0365148535724775,1.0,0.5137,0.7392,1.2237,1.3198,1.0,0.0543,0.18173050237289234
650,ara,hin,12.93,27,3,0.03707897,14963,680,22.00441176470588,0.060393443,0.231955845,0.5470582788288075,1.0,0.4142,0.6811,1.2677,1.4001,1.0,0.1267,0.1822748562934513
651,ara,cat,38.15,7,23,0.055229267,14832,680,21.81176470588236,0.074013319,0.231955845,0.4636470678384878,1.0,0.4154,0.6295,1.1421,1.2875,1.0,0.3007,0.22399248915206874
652,ara,ita,37.41,9,21,0.0615270309999999,13685,680,20.125,0.102554534,0.231955845,0.311219435951464,1.0,0.384,0.5888,0.8723,1.2579,1.0,0.1172,0.17073787726989825
653,ara,eng,27.82,21,9,0.054167846,14545,680,21.389705882352946,0.0961556319999999,0.231955845,0.3427601000313423,1.0,0.4043,0.6493,1.2006,1.3375,1.0,0.0253,0.3158497261782654
654,ara,fin,21.97,25,5,0.053212567,13581,680,19.97205882352941,0.302519355,0.231955845,0.0925443074364039,1.0,0.3784,0.6162,1.2141,1.2827,1.0,0.4924,0.18742361455212894
655,ara,bul,36.74,11,19,0.05183272,10022,680,14.738235294117649,0.201446082,0.231955845,0.0173008335069519,1.0,0.4691,0.7033,1.0582,1.2922,1.0,0.1932,0.10227658253875024
656,ara,slv,41.77,3,27,0.059156524,9290,680,13.661764705882351,0.237767323,0.231955845,0.0006277150694258,1.0,0.3674,0.5884,0.8425,1.263,1.0,0.0043,0.15071783018813112
657,ara,slk,36.41,12,18,0.043447495,9543,680,14.033823529411764,0.261917468,0.231955845,0.0166847624915204,1.0,0.5658,0.5251,0.0,0.0,1.0,0.1274,0.14286733660769388
658,ara,ron,44.12,2,28,0.055052363,8795,680,12.933823529411764,0.167303215,0.231955845,0.0776893970831035,1.0,0.4826,0.7047,1.0549,1.2779,1.0,0.0013,0.11232703865944607
659,ara,hrv,40.84,6,24,0.0532479479999999,7832,680,11.51764705882353,0.216688845,0.231955845,0.0043320830098846,1.0,0.5493,0.719,0.8425,1.2476,1.0,0.43,0.15031725517229758
660,ara,lav,24.78,24,6,0.052504953,6475,680,9.522058823529411,0.268650981,0.231955845,0.025026859868597,1.0,0.4014,0.3894,1.1515,0.0,1.0,0.51,0.15749002606051857
661,ara,heb,36.26,13,17,0.049745259,5725,680,8.419117647058824,0.117344567,0.231955845,0.2441428832613242,0.5765,0.344,0.546,0.9198,1.2261,1.0,0.2234,0.06782817273325421
662,ara,ukr,41.21,5,25,0.062022361,5090,680,7.485294117647059,0.31926283,0.231955845,0.1416730815312107,1.0,0.3324,0.5578,0.8723,1.2579,1.0,0.2238,0.11143114334982285
663,ara,ind,34.44,16,14,0.054415511,5036,680,7.405882352941177,0.197096308,0.231955845,0.0225856496879439,1.0,0.4267,0.6426,1.2006,1.263,1.0,0.477,0.427712194338501
664,ara,dan,33.94,17,13,0.047197849,4947,680,7.275,0.203165045,0.231955845,0.0154062458482356,1.0,0.3831,0.3337,0.0,0.0,1.0,0.0348,0.18634310392578404
665,ara,swe,25.0,23,7,0.04319983,4807,680,7.069117647058824,0.193727962,0.231955845,0.0271612563792018,1.0,0.3927,0.6214,0.9005,1.3198,1.0,0.3005,0.19135520547190413
666,ara,zho,12.24,28,2,0.0440135859999999,4497,680,6.613235294117647,0.178585916,0.231955845,0.0529398380911445,1.0,0.406,0.6571,1.2832,1.3108,1.0,0.4441,0.270725204380578
667,lav,ces,50.77,7,23,0.242022159,114304,1228,93.0814332247557,0.091965586,0.378358655,0.5729512363201426,0.6875,0.2255,0.5015,0.6522,1.2528,0.0491,0.4674,0.05465706580291063
668,lav,rus,52.62,4,26,0.209381012,55398,1228,45.11237785016287,0.123916395,0.378358655,0.4522422601264165,0.6082,0.2541,0.5015,0.1663,1.2423,0.1495,0.3535,0.15652802764433127
669,lav,nor,53.77,2,28,0.251442978,34170,1228,27.8257328990228,0.106159434,0.378358655,0.5175667998422029,0.8337,0.4761,0.7111,0.3508,1.3461,0.0451,0.2494,0.053771111533910204
670,lav,spa,43.11,21,9,0.275194056,31546,1228,25.688925081433226,0.0791871859999999,0.378358655,0.6252202013229272,0.8934,0.4979,0.6994,0.5541,1.2476,0.129,0.5212,0.4514841814698584
671,lav,kor,17.37,29,1,0.19850063,30426,1228,24.77687296416938,0.294432976,0.378358655,0.0492019574716862,1.0,0.3386,0.5573,0.5152,1.2579,0.3666,0.3462,0.3559777109383041
672,lav,est,57.89,1,29,0.241823127,23460,1228,19.104234527687296,0.221928097,0.378358655,0.1709369076403043,0.9819,0.3645,0.3517,1.1515,0.0,0.0157,0.0998,0.012390956022266184
673,lav,pol,46.29,15,15,0.215617329,22646,1228,18.44136807817589,0.223329008,0.378358655,0.1678889721942701,0.6545,0.2961,0.5369,0.3508,1.273,0.0332,0.2228,0.034960883301243646
674,lav,nld,45.25,18,12,0.223578584,19452,1228,15.840390879478829,0.133302703,0.378358655,0.4194914993343706,0.8767,0.2825,0.5637,0.6854,1.3287,0.0676,0.1469,0.07576290004809418
675,lav,por,45.77,16,14,0.235454123,19763,1228,16.093648208469055,0.095460698,0.378358655,0.5590520912082644,0.8886,0.2559,0.5373,0.67,1.3016,0.1301,0.3578,0.4867399037000763
676,lav,lat,30.98,26,4,0.015325416,17140,1228,13.957654723127035,0.158874645,0.378358655,0.3365103501634917,0.8337,0.3773,0.5181,0.6659,0.9932,0.093,0.3813,0.10048714616621543
677,lav,fra,44.92,19,11,0.254229417,16032,1228,13.055374592833877,0.118520741,0.378358655,0.4716259533904734,0.8934,0.3058,0.5613,0.4008,1.3331,0.0895,0.5218,0.1687002406341333
